uniprot,pathway
Q14573,hsa04929
Q14573,hsa04730
Q14573,hsa04742
Q14573,hsa05163
Q14573,hsa04218
Q14573,hsa05170
Q14573,hsa04621
Q14573,hsa04611
Q14573,hsa04371
Q14573,hsa04728
Q14573,hsa04925
Q14573,hsa04114
Q14573,hsa04934
Q14573,hsa04972
Q14573,hsa04540
Q14573,hsa04726
Q14573,hsa05017
Q14573,hsa05131
P26440,hsa00280
P26440,hsa01100
P23458,hsa05140
P23458,hsa05164
P23458,hsa04658
P23458,hsa04217
P23458,hsa05165
P23458,hsa05166
P23458,hsa05161
P23458,hsa05167
P23458,hsa05203
P23458,hsa05171
P23458,hsa04550
P23458,hsa05163
P23458,hsa05235
P23458,hsa04630
P23458,hsa01521
P23458,hsa05200
P23458,hsa04659
P23458,hsa04621
P23458,hsa05169
P23458,hsa05162
P23458,hsa05145
P23458,hsa05168
P23458,hsa05152
P23458,hsa04151
P23458,hsa04380
P23458,hsa05160
P23458,hsa05212
O60674,hsa04550
O60674,hsa04933
O60674,hsa01521
O60674,hsa05140
O60674,hsa05417
O60674,hsa04151
O60674,hsa05168
O60674,hsa04658
O60674,hsa04920
O60674,hsa05235
O60674,hsa04935
O60674,hsa04062
O60674,hsa05164
O60674,hsa05200
O60674,hsa05167
O60674,hsa05145
O60674,hsa04917
O60674,hsa04659
O60674,hsa04217
O60674,hsa05161
O60674,hsa04630
O60674,hsa05207
O60674,hsa05152
O60674,hsa04725
P52333,hsa05162
P52333,hsa04151
P52333,hsa04217
P52333,hsa05203
P52333,hsa05200
P52333,hsa04062
P52333,hsa05340
P52333,hsa05169
P52333,hsa04659
P52333,hsa05166
P52333,hsa04658
P52333,hsa04630
P52333,hsa05161
P52333,hsa04550
P52333,hsa05223
P05412,hsa04926
P05412,hsa05417
P05412,hsa05140
P05412,hsa05203
P05412,hsa05131
P05412,hsa04625
P05412,hsa05235
P05412,hsa04010
P05412,hsa04137
P05412,hsa05171
P05412,hsa05142
P05412,hsa04658
P05412,hsa04933
P05412,hsa05162
P05412,hsa05169
P05412,hsa04510
P05412,hsa05166
P05412,hsa05211
P05412,hsa04659
P05412,hsa05167
P05412,hsa04310
P05412,hsa05323
P05412,hsa04621
P05412,hsa04722
P05412,hsa05133
P05412,hsa04668
P05412,hsa05170
P05412,hsa05130
P05412,hsa04660
P05412,hsa04530
P05412,hsa04024
P05412,hsa05161
P05412,hsa05132
P05412,hsa05030
P05412,hsa05321
P05412,hsa04912
P05412,hsa05231
P05412,hsa05120
P05412,hsa05200
P05412,hsa05208
P05412,hsa05210
P05412,hsa04662
P05412,hsa05224
P05412,hsa04915
P05412,hsa04620
P05412,hsa04210
P05412,hsa04657
P05412,hsa04932
P05412,hsa05031
P05412,hsa05418
P05412,hsa04380
P05412,hsa04921
P05412,hsa01522
P05412,hsa05207
P05412,hsa05135
P05412,hsa04012
P14923,hsa05221
P14923,hsa05202
P14923,hsa05226
P14923,hsa05200
P14923,hsa05412
Q9Y2Q3,hsa05204
Q9Y2Q3,hsa01100
Q9Y2Q3,hsa00480
Q9Y2Q3,hsa04146
Q9Y2Q3,hsa00980
Q9Y2Q3,hsa00982
P22459,hsa04927
P22459,hsa04934
O75251,hsa05415
O75251,hsa01100
O75251,hsa05016
O75251,hsa05208
O75251,hsa00190
O75251,hsa05020
O75251,hsa04932
O75251,hsa04714
O75251,hsa05022
O75251,hsa04723
O75251,hsa05014
O75251,hsa05010
O75251,hsa05012
Q14003,hsa05017
P84077,hsa05132
P84077,hsa05110
P84077,hsa05134
P84077,hsa04072
P84077,hsa04144
P84077,hsa05131
P84077,hsa05130
Q9NZV8,hsa04726
Q9UK17,hsa05017
P15382,hsa04261
P48048,hsa04971
P48048,hsa04960
P63252,hsa04921
P63252,hsa04725
P63252,hsa04971
P63252,hsa04924
P48549,hsa04724
P48549,hsa04921
P48549,hsa04929
P48549,hsa05032
P48549,hsa04725
P48549,hsa04723
P48549,hsa04713
P48549,hsa04728
P48549,hsa04915
P48549,hsa04726
P48050,hsa04725
P48050,hsa04921
P48544,hsa04921
P48544,hsa04723
P48544,hsa04728
P48544,hsa04925
P48544,hsa04726
P48544,hsa05032
P48544,hsa04915
P48544,hsa04929
P48544,hsa04713
P48051,hsa05032
P48051,hsa04921
P48051,hsa04915
P48051,hsa04726
P48051,hsa04727
P48051,hsa04723
P48051,hsa04929
P48051,hsa04725
P48051,hsa04713
P48051,hsa04728
Q15842,hsa04022
Q92806,hsa04726
Q92806,hsa04915
Q92806,hsa04921
Q92806,hsa04723
Q92806,hsa04713
Q92806,hsa04929
Q92806,hsa05032
Q92806,hsa04728
P78508,hsa05016
P78508,hsa04971
Q14654,hsa04911
Q14654,hsa04929
Q14654,hsa04930
Q14500,hsa04921
Q14500,hsa04725
Q9UNX9,hsa04725
Q9UNX9,hsa04921
Q99712,hsa04971
O95069,hsa04934
O95069,hsa04024
O95069,hsa04927
O95069,hsa04261
O95069,hsa04971
O14649,hsa04927
O14649,hsa04925
O14649,hsa04934
Q12791,hsa04022
Q12791,hsa04924
Q12791,hsa04972
Q12791,hsa04970
Q12791,hsa04911
Q12791,hsa04270
Q16558,hsa04911
Q16558,hsa04270
Q16558,hsa04022
Q92952,hsa04911
Q92952,hsa04929
Q9H2S1,hsa04976
Q9H2S1,hsa04911
Q9H2S1,hsa04726
Q9H2S1,hsa04929
Q9UGI6,hsa04911
Q9UGI6,hsa04929
O15554,hsa04970
O15554,hsa04929
O15554,hsa04911
O15554,hsa04974
P51787,hsa04971
P51787,hsa04972
P51787,hsa04974
P51787,hsa04261
P51787,hsa05110
P51787,hsa04725
O43526,hsa04725
O43525,hsa04725
P35968,hsa05418
P35968,hsa04370
P35968,hsa04014
P35968,hsa04010
P35968,hsa01521
P35968,hsa04510
P35968,hsa04151
P35968,hsa04015
P35968,hsa04020
P35968,hsa05205
P24752,hsa00280
P24752,hsa01100
P24752,hsa00620
P24752,hsa00650
P24752,hsa01200
P24752,hsa00900
P24752,hsa00310
P24752,hsa01212
P24752,hsa04975
P24752,hsa00380
P24752,hsa00630
P24752,hsa00071
P10721,hsa05221
P10721,hsa04072
P10721,hsa04640
P10721,hsa04151
P10721,hsa04014
P10721,hsa04015
P10721,hsa04916
P10721,hsa05224
P10721,hsa04010
P10721,hsa05230
P10721,hsa05200
P06870,hsa04614
P06870,hsa04961
P03952,hsa04610
P01042,hsa04071
P01042,hsa04022
P01042,hsa04750
P01042,hsa04080
P01042,hsa04810
P01042,hsa05142
P01042,hsa05143
P01042,hsa04610
P01042,hsa05200
P05089,hsa05146
P05089,hsa00220
P05089,hsa00330
P05089,hsa01230
P05089,hsa01100
P35527,hsa05150
P35527,hsa04915
P13645,hsa04915
P13645,hsa05150
Q99456,hsa05150
Q99456,hsa04915
P02533,hsa05150
P02533,hsa04915
P08779,hsa05150
P08779,hsa04915
Q6W5P4,hsa04080
P32004,hsa04514
P32004,hsa04360
P08865,hsa05171
P08865,hsa03010
P06239,hsa05340
P06239,hsa04660
P06239,hsa05166
P06239,hsa04658
P06239,hsa05135
P06239,hsa04380
P06239,hsa04650
P06239,hsa04064
P06239,hsa04659
P06239,hsa05235
P00338,hsa04066
P00338,hsa01100
P00338,hsa00270
P00338,hsa05230
P00338,hsa00640
P00338,hsa04922
P00338,hsa00620
P00338,hsa00010
P07195,hsa00270
P07195,hsa00010
P07195,hsa04922
P07195,hsa00640
P07195,hsa01100
P07195,hsa04066
P07195,hsa00620
P07195,hsa05230
P07864,hsa04066
P07864,hsa00270
P07864,hsa05230
P07864,hsa00010
P07864,hsa00640
P07864,hsa01100
P07864,hsa04922
P07864,hsa00620
P22888,hsa04913
P22888,hsa04024
P22888,hsa04917
P22888,hsa04080
P22888,hsa04020
P18858,hsa03430
P18858,hsa03030
P18858,hsa03410
P18858,hsa03420
P49916,hsa03410
P53667,hsa05170
P53667,hsa04810
P53667,hsa04360
P53667,hsa04666
P53667,hsa05135
P53671,hsa04810
P53671,hsa04360
P53671,hsa05170
P53671,hsa04666
O60427,hsa01100
O60427,hsa01040
O60427,hsa01212
Q16515,hsa04742
Q16515,hsa04750
P08519,hsa04979
P06858,hsa00561
P06858,hsa03320
P06858,hsa04979
P06858,hsa05010
P98164,hsa04918
P98164,hsa04979
P98164,hsa04340
P09960,hsa00590
P09960,hsa01100
Q16873,hsa01100
Q16873,hsa00590
P51884,hsa05205
P07948,hsa05167
P07948,hsa05203
P07948,hsa04730
P07948,hsa04062
P07948,hsa04611
P07948,hsa05417
P07948,hsa05169
P07948,hsa04662
P07948,hsa04664
P07948,hsa04666
P07948,hsa04064
P07948,hsa05120
P61626,hsa04970
P78348,hsa04750
P21397,hsa00982
P21397,hsa00360
P21397,hsa05030
P21397,hsa04728
P21397,hsa00260
P21397,hsa05031
P21397,hsa05012
P21397,hsa00350
P21397,hsa00330
P21397,hsa05034
P21397,hsa01100
P21397,hsa04726
P21397,hsa00380
P21397,hsa00340
P27338,hsa05030
P27338,hsa00340
P27338,hsa00350
P27338,hsa05012
P27338,hsa04728
P27338,hsa01100
P27338,hsa00330
P27338,hsa00380
P27338,hsa05034
P27338,hsa05031
P27338,hsa00982
P27338,hsa00360
P27338,hsa04726
P27338,hsa00260
P78559,hsa03250
P10636,hsa04010
P10636,hsa05010
P10636,hsa05012
P10636,hsa05022
Q00266,hsa01230
Q00266,hsa01240
Q00266,hsa01100
Q00266,hsa00270
P31153,hsa00270
P31153,hsa01240
P31153,hsa01100
P31153,hsa01230
P42679,hsa04722
Q01726,hsa04916
Q01726,hsa04080
Q01718,hsa04024
Q01718,hsa04925
Q01718,hsa04927
Q01718,hsa04080
Q01718,hsa04934
P41968,hsa04080
P32245,hsa04080
P33032,hsa04080
Q07820,hsa04151
Q07820,hsa04630
Q07820,hsa05206
Q07820,hsa04210
P40925,hsa00270
P40925,hsa00620
P40925,hsa00020
P40925,hsa00630
P40925,hsa01200
P40925,hsa01100
P40925,hsa04964
P40926,hsa00270
P40926,hsa00630
P40926,hsa00620
P40926,hsa01100
P40926,hsa00020
P40926,hsa01200
Q00987,hsa04218
Q00987,hsa04120
Q00987,hsa05131
Q00987,hsa04110
Q00987,hsa05163
Q00987,hsa04919
Q00987,hsa05220
Q00987,hsa05215
Q00987,hsa05202
Q00987,hsa04068
Q00987,hsa04151
Q00987,hsa04625
Q00987,hsa05205
Q00987,hsa01522
Q00987,hsa05214
Q00987,hsa04144
Q00987,hsa05219
Q00987,hsa05165
Q00987,hsa05218
Q00987,hsa01524
Q00987,hsa05200
Q00987,hsa05203
Q00987,hsa05169
Q00987,hsa05206
Q00987,hsa04115
P48163,hsa01200
P48163,hsa01100
P48163,hsa03320
P48163,hsa00620
P23368,hsa01200
P23368,hsa00620
Q13233,hsa04935
Q13233,hsa05161
Q13233,hsa04530
Q13233,hsa04912
Q13233,hsa05166
Q13233,hsa04010
Q13233,hsa04722
Q13233,hsa04120
Q13233,hsa04622
Q99759,hsa04010
Q99759,hsa05235
Q99759,hsa04912
Q99759,hsa05166
Q99759,hsa04722
Q9Y6R4,hsa04912
Q9Y6R4,hsa04010
P08581,hsa05100
P08581,hsa04520
P08581,hsa05223
P08581,hsa04015
P08581,hsa04020
P08581,hsa04010
P08581,hsa05208
P08581,hsa05230
P08581,hsa04510
P08581,hsa05120
P08581,hsa05202
P08581,hsa05205
P08581,hsa05218
P08581,hsa05144
P08581,hsa05225
P08581,hsa01521
P08581,hsa04014
P08581,hsa04360
P08581,hsa05206
P08581,hsa05200
P08581,hsa05211
P08581,hsa04151
P08581,hsa05226
P10620,hsa01100
P10620,hsa05207
P10620,hsa05208
P10620,hsa05204
P10620,hsa00983
P10620,hsa00980
P10620,hsa00480
P10620,hsa00982
P10620,hsa05200
P10620,hsa01524
P10620,hsa05225
P10620,hsa05418
Q99735,hsa05204
Q99735,hsa00480
Q99735,hsa00983
Q99735,hsa05200
Q99735,hsa05207
Q99735,hsa00980
Q99735,hsa01524
Q99735,hsa05225
Q99735,hsa00982
Q99735,hsa05208
Q99735,hsa05418
Q99735,hsa01100
O14880,hsa05208
O14880,hsa00980
O14880,hsa00480
O14880,hsa01524
O14880,hsa05225
O14880,hsa05200
O14880,hsa05418
O14880,hsa00983
O14880,hsa05204
O14880,hsa01100
O14880,hsa00982
O14880,hsa05207
P80192,hsa04010
Q02779,hsa05022
Q02779,hsa04010
Q02779,hsa05016
Q16584,hsa04010
Q16584,hsa04932
P22303,hsa00564
P22303,hsa04725
P08235,hsa04960
P08473,hsa04974
P08473,hsa04640
P08473,hsa04614
P08473,hsa05010
P08253,hsa05219
P08253,hsa01522
P08253,hsa04670
P08253,hsa04915
P08253,hsa05415
P08253,hsa04933
P08253,hsa05205
P08253,hsa05200
P08253,hsa04912
P08253,hsa04926
P08253,hsa05418
P14780,hsa05206
P14780,hsa04926
P14780,hsa04668
P14780,hsa05215
P14780,hsa05417
P14780,hsa05161
P14780,hsa05415
P14780,hsa05205
P14780,hsa01522
P14780,hsa04915
P14780,hsa05219
P14780,hsa04670
P14780,hsa05202
P14780,hsa05200
P14780,hsa05418
P14780,hsa04657
Q02252,hsa00280
Q02252,hsa01100
Q02252,hsa00640
Q02252,hsa01200
Q02252,hsa00410
Q02252,hsa00562
P29372,hsa03410
P05164,hsa05202
P05164,hsa04613
P05164,hsa00983
P05164,hsa04145
P05164,hsa05221
P33527,hsa02010
P33527,hsa01523
P33527,hsa04977
P33527,hsa04071
P33527,hsa05206
P46597,hsa00380
P46597,hsa01100
P08243,hsa00250
P08243,hsa01230
P08243,hsa01100
Q9P2K8,hsa05168
Q9P2K8,hsa04141
Q9P2K8,hsa05162
Q9P2K8,hsa04140
Q9P2K8,hsa05160
P45381,hsa00250
P45381,hsa01100
P45381,hsa00340
Q04912,hsa04020
P04731,hsa04978
P02795,hsa04978
Q13126,hsa01100
Q13126,hsa00270
P00846,hsa05010
P00846,hsa05012
P00846,hsa04714
P00846,hsa05020
P00846,hsa05014
P00846,hsa05415
P00846,hsa05016
P00846,hsa00190
P00846,hsa05208
P00846,hsa01100
P00846,hsa05022
P00395,hsa05020
P00395,hsa04714
P00395,hsa00190
P00395,hsa05014
P00395,hsa04932
P00395,hsa05022
P00395,hsa05415
P00395,hsa04260
P00395,hsa05010
P00395,hsa01100
P00395,hsa05016
P00395,hsa05012
P00395,hsa05208
P00403,hsa00190
P00403,hsa05010
P00403,hsa04714
P00403,hsa04260
P00403,hsa04932
P00403,hsa05012
P00403,hsa05020
P00403,hsa05014
P00403,hsa05022
P00403,hsa05415
P00403,hsa05016
P00403,hsa05208
P00403,hsa01100
P00414,hsa04260
P00414,hsa05010
P00414,hsa04932
P00414,hsa05014
P00414,hsa05016
P00414,hsa05020
P00414,hsa00190
P00414,hsa05208
P00414,hsa01100
P00414,hsa04714
P00414,hsa05022
P00414,hsa05415
P00414,hsa05012
P11586,hsa01240
P11586,hsa00670
P11586,hsa01100
P42898,hsa01100
P42898,hsa01523
P42898,hsa00670
P03886,hsa05016
P03886,hsa05010
P03886,hsa04723
P03886,hsa05415
P03886,hsa05020
P03886,hsa05022
P03886,hsa05012
P03886,hsa00190
P03886,hsa01100
P03886,hsa05014
P03886,hsa04714
P03886,hsa05208
P03891,hsa05020
P03891,hsa00190
P03891,hsa05014
P03891,hsa05010
P03891,hsa04714
P03891,hsa05016
P03891,hsa05012
P03891,hsa04723
P03891,hsa05022
P03891,hsa05208
P03891,hsa05415
P03891,hsa01100
P03897,hsa00190
P03897,hsa05022
P03897,hsa05020
P03897,hsa04714
P03897,hsa05415
P03897,hsa05012
P03897,hsa05208
P03897,hsa01100
P03897,hsa05014
P03897,hsa05010
P03897,hsa05016
P03897,hsa04723
P03905,hsa00190
P03905,hsa05020
P03905,hsa04714
P03905,hsa05014
P03905,hsa05415
P03905,hsa01100
P03905,hsa05012
P03905,hsa04723
P03905,hsa05016
P03905,hsa05010
P03905,hsa05022
P03905,hsa05208
P03901,hsa05020
P03901,hsa04714
P03901,hsa00190
P03901,hsa05014
P03901,hsa05208
P03901,hsa05012
P03901,hsa04723
P03901,hsa05415
P03901,hsa05022
P03901,hsa05010
P03901,hsa05016
P03901,hsa01100
P03915,hsa05014
P03915,hsa00190
P03915,hsa05020
P03915,hsa05012
P03915,hsa05415
P03915,hsa01100
P03915,hsa05010
P03915,hsa05022
P03915,hsa05208
P03915,hsa04714
P03915,hsa05016
P03915,hsa04723
P03923,hsa05012
P03923,hsa05014
P03923,hsa04714
P03923,hsa05010
P03923,hsa05415
P03923,hsa05020
P03923,hsa04723
P03923,hsa01100
P03923,hsa00190
P03923,hsa05022
P03923,hsa05016
P03923,hsa05208
P48039,hsa04080
P48039,hsa04713
P49286,hsa04713
P49286,hsa04080
P55157,hsa04975
Q99707,hsa00450
Q99707,hsa01230
Q99707,hsa00670
Q99707,hsa00270
Q99707,hsa01100
P22033,hsa01100
P22033,hsa00280
P22033,hsa00640
P22033,hsa01200
P22033,hsa00630
P01106,hsa05167
P01106,hsa05225
P01106,hsa04151
P01106,hsa04010
P01106,hsa05230
P01106,hsa05210
P01106,hsa04630
P01106,hsa04550
P01106,hsa04390
P01106,hsa05169
P01106,hsa04919
P01106,hsa05205
P01106,hsa05166
P01106,hsa05161
P01106,hsa05216
P01106,hsa05207
P01106,hsa05221
P01106,hsa05219
P01106,hsa05160
P01106,hsa05202
P01106,hsa04012
P01106,hsa05163
P01106,hsa05222
P01106,hsa04110
P01106,hsa05132
P01106,hsa05200
P01106,hsa04218
P01106,hsa05206
P01106,hsa04310
P01106,hsa05224
P01106,hsa05213
P01106,hsa05226
P01106,hsa04350
P01106,hsa05220
P01008,hsa04610
Q15746,hsa04022
Q15746,hsa04270
Q15746,hsa04371
Q15746,hsa04810
Q15746,hsa04020
Q15746,hsa04611
Q15746,hsa04510
Q15746,hsa04971
Q15746,hsa04921
P18846,hsa05202
P18846,hsa04925
P17050,hsa04142
P17050,hsa01100
P17050,hsa00603
P18848,hsa04935
P18848,hsa04728
P18848,hsa04141
P18848,hsa04934
P18848,hsa04725
P18848,hsa04918
P18848,hsa04927
P18848,hsa04922
P18848,hsa04151
P18848,hsa04911
P18848,hsa04912
P18848,hsa05020
P18848,hsa04915
P18848,hsa04928
P18848,hsa05014
P18848,hsa04668
P18848,hsa04137
P18848,hsa05215
P18848,hsa05030
P18848,hsa05031
P18848,hsa04022
P18848,hsa05417
P18848,hsa04926
P18848,hsa05161
P18848,hsa05022
P18848,hsa04010
P18848,hsa05163
P18848,hsa05012
P18848,hsa05010
P18848,hsa04925
P18848,hsa05166
P18848,hsa04261
P18848,hsa04720
P18848,hsa05207
P18848,hsa04211
P18848,hsa05203
P18848,hsa05034
P18848,hsa04932
P18848,hsa04722
P18848,hsa04210
P19878,hsa04145
P19878,hsa05415
P19878,hsa05417
P19878,hsa05020
P19878,hsa05208
P19878,hsa05140
P19878,hsa04613
P19878,hsa04380
P19878,hsa05418
P19878,hsa04670
Q15080,hsa05140
Q15080,hsa04145
Q15080,hsa05415
Q15080,hsa04670
Q15080,hsa05417
Q15080,hsa04380
Q15080,hsa04613
Q15080,hsa05020
O15239,hsa05010
O15239,hsa05016
O15239,hsa05022
O15239,hsa04714
O15239,hsa01100
O15239,hsa05415
O15239,hsa05020
O15239,hsa00190
O15239,hsa04723
O15239,hsa04932
O15239,hsa05014
O15239,hsa05208
O15239,hsa05012
O43678,hsa04932
O43678,hsa01100
O43678,hsa05012
O43678,hsa05010
O43678,hsa05014
O43678,hsa05020
O43678,hsa05415
O43678,hsa04714
O43678,hsa00190
O43678,hsa05016
O43678,hsa04723
O43678,hsa05208
O43678,hsa05022
O95167,hsa05020
O95167,hsa01100
O95167,hsa04932
O95167,hsa05014
O95167,hsa00190
O95167,hsa05022
O95167,hsa05012
O95167,hsa05415
O95167,hsa05208
O95167,hsa04723
O95167,hsa05016
O95167,hsa05010
O95167,hsa04714
O00483,hsa04932
O00483,hsa05208
O00483,hsa05014
O00483,hsa05020
O00483,hsa05010
O00483,hsa04723
O00483,hsa05415
O00483,hsa00190
O00483,hsa05022
O00483,hsa05012
O00483,hsa04714
O00483,hsa01100
O00483,hsa05016
Q16718,hsa05012
Q16718,hsa05022
Q16718,hsa05016
Q16718,hsa04723
Q16718,hsa04714
Q16718,hsa05020
Q16718,hsa05014
Q16718,hsa05010
Q16718,hsa04932
Q16718,hsa00190
Q16718,hsa05208
Q16718,hsa01100
Q16718,hsa05415
P53396,hsa00020
P53396,hsa01100
P56556,hsa05022
P56556,hsa05016
P56556,hsa01100
P56556,hsa05208
P56556,hsa05012
P56556,hsa05010
P56556,hsa04723
P56556,hsa05020
P56556,hsa04714
P56556,hsa05415
P56556,hsa00190
P56556,hsa05014
P56556,hsa04932
O95182,hsa04932
O95182,hsa05208
O95182,hsa04714
O95182,hsa05012
O95182,hsa05022
O95182,hsa01100
O95182,hsa05010
O95182,hsa05016
O95182,hsa00190
O95182,hsa05014
O95182,hsa04723
O95182,hsa05415
O95182,hsa05020
P51970,hsa05022
P51970,hsa01100
P51970,hsa05415
P51970,hsa00190
P51970,hsa05012
P51970,hsa05020
P51970,hsa04932
P51970,hsa04714
P51970,hsa05014
P51970,hsa04723
P51970,hsa05010
P51970,hsa05016
P51970,hsa05208
Q16795,hsa04723
Q16795,hsa05016
Q16795,hsa05022
Q16795,hsa00190
Q16795,hsa05208
Q16795,hsa05014
Q16795,hsa05020
Q16795,hsa05415
Q16795,hsa01100
Q16795,hsa05012
Q16795,hsa04932
Q16795,hsa04714
Q16795,hsa05010
O95299,hsa05016
O95299,hsa05208
O95299,hsa04723
O95299,hsa05022
O95299,hsa00190
O95299,hsa01100
O95299,hsa05012
O95299,hsa05014
O95299,hsa05020
O95299,hsa05010
O95299,hsa05415
O95299,hsa04932
O95299,hsa04714
O14561,hsa05415
O14561,hsa05014
O14561,hsa05208
O14561,hsa04714
O14561,hsa05022
O14561,hsa05016
O14561,hsa01100
O14561,hsa05020
O14561,hsa04932
O14561,hsa05010
O14561,hsa00190
O14561,hsa05012
O14561,hsa04723
O75438,hsa05016
O75438,hsa04714
O75438,hsa05022
O75438,hsa05415
O75438,hsa00190
O75438,hsa01100
O75438,hsa05010
O75438,hsa05014
O75438,hsa04932
O75438,hsa05208
O75438,hsa05012
O75438,hsa04723
O75438,hsa05020
O95178,hsa04714
O95178,hsa05016
O95178,hsa05012
O95178,hsa00190
O95178,hsa04723
O95178,hsa05022
O95178,hsa05415
O95178,hsa05208
O95178,hsa04932
O95178,hsa05020
O95178,hsa01100
O95178,hsa05014
O95178,hsa05010
O43676,hsa04723
O43676,hsa05010
O43676,hsa05022
O43676,hsa05016
O43676,hsa05208
O43676,hsa04714
O43676,hsa05415
O43676,hsa00190
O43676,hsa04932
O43676,hsa05020
O43676,hsa05014
O43676,hsa05012
O43676,hsa01100
P31939,hsa00670
P31939,hsa01523
P31939,hsa00230
P31939,hsa01100
O95168,hsa04723
O95168,hsa05016
O95168,hsa05020
O95168,hsa01100
O95168,hsa05022
O95168,hsa00190
O95168,hsa05208
O95168,hsa05012
O95168,hsa05010
O95168,hsa05415
O95168,hsa04932
O95168,hsa04714
O95168,hsa05014
O43674,hsa04714
O43674,hsa05010
O43674,hsa05208
O43674,hsa04932
O43674,hsa01100
O43674,hsa05016
O43674,hsa05020
O43674,hsa05022
O43674,hsa05012
O43674,hsa04723
O43674,hsa00190
O43674,hsa05014
O43674,hsa05415
O95139,hsa05020
O95139,hsa05016
O95139,hsa05022
O95139,hsa05208
O95139,hsa04714
O95139,hsa05010
O95139,hsa05415
O95139,hsa01100
O95139,hsa00190
O95139,hsa04723
O95139,hsa05014
O95139,hsa04932
O95139,hsa05012
P17568,hsa04932
P17568,hsa04723
P17568,hsa05014
P17568,hsa05415
P17568,hsa05208
P17568,hsa00190
P17568,hsa01100
P17568,hsa05016
P17568,hsa05012
P17568,hsa05020
P17568,hsa05022
P17568,hsa05010
P17568,hsa04714
O95169,hsa04723
O95169,hsa05016
O95169,hsa05020
O95169,hsa04714
O95169,hsa05014
O95169,hsa05208
O95169,hsa05022
O95169,hsa04932
O95169,hsa05012
O95169,hsa00190
O95169,hsa01100
O95169,hsa05010
O95169,hsa05415
Q9Y6M9,hsa04714
Q9Y6M9,hsa04932
Q9Y6M9,hsa05012
Q9Y6M9,hsa05020
Q9Y6M9,hsa01100
Q9Y6M9,hsa04723
Q9Y6M9,hsa05016
Q9Y6M9,hsa05010
Q9Y6M9,hsa05415
Q9Y6M9,hsa05022
Q9Y6M9,hsa05014
Q9Y6M9,hsa05208
Q9Y6M9,hsa00190
O96000,hsa04723
O96000,hsa05208
O96000,hsa05012
O96000,hsa05020
O96000,hsa00190
O96000,hsa05022
O96000,hsa01100
O96000,hsa05014
O96000,hsa05415
O96000,hsa05016
O96000,hsa04932
O96000,hsa04714
O96000,hsa05010
O43677,hsa05014
O43677,hsa05016
O43677,hsa00190
O43677,hsa05020
O43677,hsa05208
O43677,hsa05415
O43677,hsa05012
O43677,hsa05022
O43677,hsa05010
O43677,hsa04932
O43677,hsa04723
O43677,hsa04714
O43677,hsa01100
O95298,hsa04932
O95298,hsa05208
O95298,hsa00190
O95298,hsa05016
O95298,hsa05010
O95298,hsa04714
O95298,hsa05020
O95298,hsa01100
O95298,hsa05022
O95298,hsa05012
O95298,hsa04723
O95298,hsa05014
O95298,hsa05415
P28331,hsa05014
P28331,hsa04932
P28331,hsa05415
P28331,hsa05012
P28331,hsa05010
P28331,hsa05022
P28331,hsa00190
P28331,hsa04714
P28331,hsa05208
P28331,hsa05020
P28331,hsa01100
P28331,hsa04723
P28331,hsa05016
Q13315,hsa03440
Q13315,hsa05165
Q13315,hsa04110
Q13315,hsa05202
Q13315,hsa05166
Q13315,hsa05131
Q13315,hsa05170
Q13315,hsa05206
Q13315,hsa04218
Q13315,hsa04115
Q13315,hsa04064
Q13315,hsa04068
Q13315,hsa01524
Q13315,hsa04210
O75306,hsa05022
O75306,hsa05016
O75306,hsa04932
O75306,hsa05012
O75306,hsa05415
O75306,hsa05208
O75306,hsa05020
O75306,hsa05014
O75306,hsa01100
O75306,hsa00190
O75306,hsa05010
O75306,hsa04714
O75306,hsa04723
O75489,hsa05016
O75489,hsa05012
O75489,hsa00190
O75489,hsa01100
O75489,hsa05415
O75489,hsa05020
O75489,hsa05022
O75489,hsa04723
O75489,hsa05014
O75489,hsa05208
O75489,hsa05010
O75489,hsa04932
O75489,hsa04714
P49821,hsa05415
P49821,hsa04714
P49821,hsa05012
P49821,hsa04723
P49821,hsa05022
P49821,hsa05208
P49821,hsa05016
P49821,hsa05010
P49821,hsa05020
P49821,hsa01100
P49821,hsa04932
P49821,hsa05014
P49821,hsa00190
O43181,hsa05415
O43181,hsa05020
O43181,hsa04723
O43181,hsa05012
O43181,hsa05016
O43181,hsa05208
O43181,hsa05022
O43181,hsa04932
O43181,hsa05010
O43181,hsa01100
O43181,hsa04714
O43181,hsa05014
O43181,hsa00190
O43920,hsa05016
O43920,hsa05010
O43920,hsa01100
O43920,hsa05020
O43920,hsa05012
O43920,hsa05022
O43920,hsa05415
O43920,hsa04932
O43920,hsa04723
O43920,hsa05208
O43920,hsa04714
O43920,hsa05014
O43920,hsa00190
O75380,hsa05010
O75380,hsa05022
O75380,hsa05014
O75380,hsa04932
O75380,hsa05208
O75380,hsa01100
O75380,hsa05415
O75380,hsa05020
O75380,hsa05012
O75380,hsa05016
O75380,hsa00190
O75380,hsa04714
O75380,hsa04723
O00217,hsa05016
O00217,hsa00190
O00217,hsa05415
O00217,hsa04723
O00217,hsa05208
O00217,hsa05022
O00217,hsa05014
O00217,hsa05020
O00217,hsa05010
O00217,hsa04714
O00217,hsa01100
O00217,hsa04932
O00217,hsa05012
P19404,hsa05208
P19404,hsa04932
P19404,hsa05415
P19404,hsa05022
P19404,hsa05016
