uniprot,pathway_id
P28702,R-HSA-9031528
P55055,R-HSA-9031528
Q13133,R-HSA-9031528
P19793,R-HSA-9623433
P28702,R-HSA-9623433
P51161,R-HSA-9623433
P55055,R-HSA-9623433
Q13133,R-HSA-9623433
P19793,R-HSA-9031525
P28702,R-HSA-9031525
P55055,R-HSA-9031525
Q13133,R-HSA-9031525
O15379,WP5012
O95477,WP5012
P02649,WP5012
P02655,WP5012
P05090,WP5012
P19793,WP5012
P28702,WP5012
P49327,WP5012
P51161,WP5012
P55055,WP5012
Q13133,WP5012
O15379,R-HSA-9029569
O95477,R-HSA-9029569
P02649,R-HSA-9029569
P02655,R-HSA-9029569
P05090,R-HSA-9029569
P19793,R-HSA-9029569
P28702,R-HSA-9029569
P55055,R-HSA-9029569
Q13133,R-HSA-9029569
P01138,R-HSA-193648
P45983,R-HSA-193648
P63000,R-HSA-193648
P78352,R-HSA-447038
P01138,R-HSA-205043
P45983,R-HSA-205043
P00533,WP5144
P01133,WP5144
P01137,WP5144
P08253,WP5144
P08581,WP5144
P12931,WP5144
P14780,WP5144
P15692,WP5144
P17948,WP5144
P19838,WP5144
P24941,WP5144
P27361,WP5144
P28482,WP5144
P31749,WP5144
P33151,WP5144
P35968,WP5144
P36507,WP5144
P36897,WP5144
P37173,WP5144
P49840,WP5144
P63000,WP5144
Q00653,WP5144
Q02750,WP5144
Q04206,WP5144
Q05397,WP5144
Q16620,R-HSA-9025046
Q16288,R-HSA-9034013
Q16620,R-HSA-9026357
P23560,R-HSA-9032759
P63000,R-HSA-9032759
Q16620,R-HSA-9032759
Q16288,R-HSA-9603505
P02751,R-HSA-9725371
P27361,R-HSA-9725371
P28482,R-HSA-9725371
Q9UM73,R-HSA-9725371
P06493,R-HSA-3301854
O95718,R-HSA-383280
P03372,R-HSA-383280
P06401,R-HSA-383280
P10275,R-HSA-383280
P10276,R-HSA-383280
P10826,R-HSA-383280
P10827,R-HSA-383280
P10828,R-HSA-383280
P11473,R-HSA-383280
P11474,R-HSA-383280
P13631,R-HSA-383280
P19793,R-HSA-383280
P28702,R-HSA-383280
P35398,R-HSA-383280
P37231,R-HSA-383280
P48443,R-HSA-383280
P55055,R-HSA-383280
P62508,R-HSA-383280
Q03181,R-HSA-383280
Q07869,R-HSA-383280
Q14541,R-HSA-383280
Q92731,R-HSA-383280
Q92753,R-HSA-383280
P02649,R-HSA-1251985
P03372,R-HSA-1251985
P04271,R-HSA-1251985
P06401,R-HSA-1251985
P09486,R-HSA-1251985
P12931,R-HSA-1251985
O15067,WP4084
P12268,WP4084
P20839,WP4084
P22102,WP4084
P31939,WP4084
P49915,WP4084
Q02127,WP4084
Q06203,WP4084
P00491,WP4042
P07203,WP4042
P19971,WP4042
P21589,WP4042
P47989,WP4042
Q12882,WP4042
Q9BY32,WP4042
Q9BYV1,WP4042
P68104,hsa03013
O14980,hsa03013
P62807,WP1874
O14920,WP2763
O15111,WP2763
O15264,WP2763
O43353,WP2763
P05067,WP2763
P10415,WP2763
P19838,WP2763
P29466,WP2763
P51617,WP2763
P52564,WP2763
P53778,WP2763
P55211,WP2763
Q00653,WP2763
Q04206,WP2763
Q07817,WP2763
Q15750,WP2763
Q15759,WP2763
Q16539,WP2763
Q96RD7,WP2763
Q99572,WP2763
Q9HC29,WP2763
P18858,hsa03420
P12004,hsa03420
Q9NRF9,hsa03420
Q07864,hsa03420
P56282,hsa03420
Q9NR33,hsa03420
P09874,WP1980
P12004,WP1980
P18858,WP1980
P49916,WP1980
P56282,WP1980
Q07864,WP1980
Q9NR33,WP1980
Q9NRF9,WP1980
Q9UGN5,WP1980
P00813,hsa01232
P17812,hsa01232
P27707,hsa01232
P19971,hsa01232
P00492,hsa01232
P07741,hsa01232
P20839,hsa01232
P12268,hsa01232
Q9BY32,hsa01232
P15531,hsa01232
P00491,hsa01232
P21589,hsa01232
Q7LG56,hsa01232
P30085,hsa01232
P23921,hsa01232
P31350,hsa01232
O00142,hsa01232
P04818,hsa01232
P47989,hsa01232
P49915,hsa01232
O00142,WP4082
P00491,WP4082
P00492,WP4082
P00813,WP4082
P07741,WP4082
P19971,WP4082
P27707,WP4082
Q9UM73,R-HSA-9717301
P05177,WP5324
P08684,WP5324
P10632,WP5324
P11712,WP5324
P23219,WP5324
P33261,WP5324
P36969,WP5324
Q02928,WP5324
P54750,hsa04740
Q14123,hsa04740
O00408,hsa04740
Q01064,hsa04740
P17612,hsa04740
P22694,hsa04740
Q13237,hsa04740
P32418,hsa04740
P0DP23,hsa04740
Q9UQM7,hsa04740
Q13554,hsa04740
Q13557,hsa04740
Q13555,hsa04740
P01375,WP4304
P01584,WP4304
P09038,WP4304
P17302,R-HSA-190704
P04637,R-HSA-2559585
P11802,R-HSA-2559585
P27361,R-HSA-2559585
P28482,R-HSA-2559585
Q00534,R-HSA-2559585
Q00987,R-HSA-2559585
P13995,hsa00670
O95954,hsa00670
P00374,hsa00670
P22102,hsa00670
P48728,hsa00670
P11586,hsa00670
P42898,hsa00670
Q99707,hsa00670
P31939,hsa00670
P34896,hsa00670
P34897,hsa00670
P04818,hsa00670
P24941,hsa04114
Q08828,hsa04114
Q08462,hsa04114
O95622,hsa04114
Q16539,hsa04114
Q9UK32,hsa04114
P08069,hsa04114
P01308,hsa04114
P10275,hsa04114
Q14643,hsa04114
Q14571,hsa04114
Q14573,hsa04114
P06401,hsa04114
P53350,hsa04114
P67775,hsa04114
P62714,hsa04114
Q96LZ3,hsa04114
P17612,hsa04114
P22694,hsa04114
P28482,hsa04114
P27361,hsa04114
Q15759,hsa04114
O15264,hsa04114
Q02750,hsa04114
Q15418,hsa04114
P51812,hsa04114
P53778,hsa04114
O14965,hsa04114
P31946,hsa04114
P0DP23,hsa04114
Q9UQM7,hsa04114
Q13554,hsa04114
Q13557,hsa04114
Q13555,hsa04114
Q99640,hsa04114
Q9H2G2,hsa04114
P06493,hsa04114
O95622,WP1978
P01189,WP1978
P05129,WP1978
P0DP23,WP1978
P16220,WP1978
P17252,WP1978
P17612,WP1978
P22694,WP1978
P27815,WP1978
P28482,WP1978
P35372,WP1978
P47712,WP1978
P54750,WP1978
P59768,WP1978
P62714,WP1978
P67775,WP1978
Q01064,WP1978
Q05655,WP1978
Q07343,WP1978
Q08462,WP1978
Q08493,WP1978
Q08499,WP1978
Q08828,WP1978
Q13554,WP1978
Q13555,WP1978
Q13557,WP1978
Q14123,WP1978
Q14571,WP1978
Q14573,WP1978
Q14643,WP1978
Q8N5S9,WP1978
Q96RR4,WP1978
Q9UQM7,WP1978
P01189,R-HSA-111885
P35372,R-HSA-111885
P08100,R-HSA-419771
P20618,R-HSA-68949
P24941,R-HSA-68949
P28062,R-HSA-68949
P28065,R-HSA-68949
P28074,R-HSA-68949
P40306,R-HSA-68949
P49721,R-HSA-68949
Q06323,R-HSA-68949
O43612,R-HSA-389397
O43613,R-HSA-389397
O43614,R-HSA-389397
Q4U2R8,R-HSA-561048
Q8TCC7,R-HSA-561048
Q96S37,R-HSA-561048
Q9NSA0,R-HSA-561048
Q9Y694,R-HSA-561048
Q92911,R-HSA-428643
O76082,R-HSA-549127
Q9H015,R-HSA-549127
Q15750,hsa04380
O15111,hsa04380
P16220,hsa04380
Q16539,hsa04380
P07333,hsa04380
P13498,hsa04380
P31749,hsa04380
P01100,hsa04380
P06241,hsa04380
Q9Y5S8,hsa04380
P48551,hsa04380
P01579,hsa04380
O14920,hsa04380
P01584,hsa04380
P05106,hsa04380
P23458,hsa04380
P05412,hsa04380
P06239,hsa04380
P19878,hsa04380
Q15080,hsa04380
O95644,hsa04380
P19838,hsa04380
Q00653,hsa04380
P25963,hsa04380
P42336,hsa04380
P42338,hsa04380
O00329,hsa04380
P27986,hsa04380
O00459,hsa04380
P37231,hsa04380
Q96LZ3,hsa04380
P28482,hsa04380
P27361,hsa04380
P45983,hsa04380
Q15759,hsa04380
P45984,hsa04380
P53779,hsa04380
O15264,hsa04380
Q02750,hsa04380
P52564,hsa04380
P63000,hsa04380
Q04206,hsa04380
P53778,hsa04380
P14598,hsa04380
P43405,hsa04380
Q06187,hsa04380
P42680,hsa04380
P01137,hsa04380
P36897,hsa04380
P37173,hsa04380
P01375,hsa04380
P29597,hsa04380
P30988,hsa04380
Q92569,hsa04380
O14788,hsa04380
P07686,hsa00511
Q99519,hsa00511
Q9Y3R4,hsa00511
P07333,R-HSA-449836
P23458,R-HSA-449836
P29597,R-HSA-449836
P42574,R-HSA-449836
O60568,hsa00514
Q08828,hsa04913
Q08462,hsa04913
O95622,hsa04913
Q16678,hsa04913
P05108,hsa04913
P05093,hsa04913
P11511,hsa04913
P09917,hsa04913
P14060,hsa04913
P26439,hsa04913
P14061,hsa04913
P37059,hsa04913
P08069,hsa04913
P01308,hsa04913
P06213,hsa04913
P22888,hsa04913
P56937,hsa04913
P47712,hsa04913
P17612,hsa04913
P22694,hsa04913
P35354,hsa04913
P42330,hsa04913
O43353,R-HSA-5689896
P03372,R-HSA-5689896
P04637,R-HSA-5689896
P06493,R-HSA-5689896
Q13546,R-HSA-5689896
Q9HC29,R-HSA-5689896
Q13488,hsa00190
Q86Y39,hsa00190
P13073,hsa00190
P10606,hsa00190
Q02221,hsa00190
P14854,hsa00190
P09669,hsa00190
P24310,hsa00190
P24311,hsa00190
P15954,hsa00190
P10176,hsa00190
Q9Y487,hsa00190
Q8N8Y2,hsa00190
Q8NEY4,hsa00190
O75251,hsa00190
P00846,hsa00190
P00395,hsa00190
P00403,hsa00190
P00414,hsa00190
P03886,hsa00190
P03891,hsa00190
P03897,hsa00190
P03905,hsa00190
P03901,hsa00190
P03915,hsa00190
P03923,hsa00190
O15239,hsa00190
O43678,hsa00190
O95167,hsa00190
O00483,hsa00190
Q16718,hsa00190
P56556,hsa00190
O95182,hsa00190
P51970,hsa00190
Q16795,hsa00190
O95299,hsa00190
O14561,hsa00190
O75438,hsa00190
O95178,hsa00190
O43676,hsa00190
O95168,hsa00190
O43674,hsa00190
O95139,hsa00190
P17568,hsa00190
O95169,hsa00190
Q9Y6M9,hsa00190
O96000,hsa00190
O43677,hsa00190
O95298,hsa00190
P28331,hsa00190
O75306,hsa00190
O75489,hsa00190
P49821,hsa00190
O43181,hsa00190
O43920,hsa00190
O75380,hsa00190
O00217,hsa00190
P19404,hsa00190
P56181,hsa00190
P20648,hsa00190
P51164,hsa00190
Q9HBG4,hsa00190
Q9P0J0,hsa00190
P30049,hsa00190
Q9Y5K8,hsa00190
Q9UI12,hsa00190
P38606,hsa00190
P15313,hsa00190
P21281,hsa00190
P27449,hsa00190
P21283,hsa00190
P36543,hsa00190
Q99437,hsa00190
O95670,hsa00190
Q93050,hsa00190
Q15904,hsa00190
P99999,hsa00190
Q9UI09,hsa00190
P31040,hsa00190
O14521,hsa00190
O15342,hsa00190
Q96A05,hsa00190
P61421,hsa00190
P20674,hsa00190
O75348,hsa00190
O95819,R-HSA-2559580
P01100,R-HSA-2559580
P04637,R-HSA-2559580
P05412,R-HSA-2559580
P11802,R-HSA-2559580
P27361,R-HSA-2559580
P28482,R-HSA-2559580
P45983,R-HSA-2559580
P45984,R-HSA-2559580
P46734,R-HSA-2559580
P52564,R-HSA-2559580
P53779,R-HSA-2559580
P62807,R-HSA-2559580
Q00534,R-HSA-2559580
Q00987,R-HSA-2559580
Q15759,R-HSA-2559580
Q15910,R-HSA-2559580
Q16539,R-HSA-2559580
Q8IW41,R-HSA-2559580
Q8N4C8,R-HSA-2559580
Q9UKE5,R-HSA-2559580
P20618,R-HSA-1234176
P28062,R-HSA-1234176
P28065,R-HSA-1234176
P28074,R-HSA-1234176
P40306,R-HSA-1234176
P49721,R-HSA-1234176
Q06323,R-HSA-1234176
Q16665,R-HSA-1234176
Q96KS0,R-HSA-1234176
Q9GZT9,R-HSA-1234176
Q9H6Z9,R-HSA-1234176
O00204,WP4545
O75469,WP4545
P03372,WP4545
P08684,WP4545
P28845,WP4545
P55055,WP4545
P80365,WP4545
Q15125,WP4545
Q92731,WP4545
Q9UBM7,WP4545
P30559,WP2889
P38936,hsa04921
O60359,hsa04921
Q9Y698,hsa04921
Q96RR4,hsa04921
Q08828,hsa04921
Q08462,hsa04921
O95622,hsa04921
P53805,hsa04921
P13639,hsa04921
P00533,hsa04921
P01100,hsa04921
Q9UF02,hsa04921
Q9UBN1,hsa04921
Q14643,hsa04921
Q14571,hsa04921
Q14573,hsa04921
P05412,hsa04921
P63252,hsa04921
P48549,hsa04921
P48050,hsa04921
P48544,hsa04921
P48051,hsa04921
Q92806,hsa04921
Q14500,hsa04921
Q9UNX9,hsa04921
Q15746,hsa04921
O95644,hsa04921
P29474,hsa04921
P16066,hsa04921
P20594,hsa04921
P30559,hsa04921
Q9UGJ0,hsa04921
P48736,hsa04921
P47712,hsa04921
Q9UGI9,hsa04921
Q96LZ3,hsa04921
Q13131,hsa04921
P54646,hsa04921
Q9Y478,hsa04921
O43741,hsa04921
P17612,hsa04921
P22694,hsa04921
P54619,hsa04921
P17252,hsa04921
P05771,hsa04921
P05129,hsa04921
P28482,hsa04921
P27361,hsa04921
Q13164,hsa04921
Q02750,hsa04921
P36507,hsa04921
Q8IU85,hsa04921
P35354,hsa04921
P04049,hsa04921
Q8WXS5,hsa04921
P62955,hsa04921
Q9BXT2,hsa04921
P24385,hsa04921
P21817,hsa04921
Q92736,hsa04921
P12931,hsa04921
P63261,hsa04921
Q13936,hsa04921
Q01668,hsa04921
O60840,hsa04921
Q13698,hsa04921
P54289,hsa04921
Q02641,hsa04921
Q08289,hsa04921
P54284,hsa04921
O00305,hsa04921
Q06432,hsa04921
P0DP23,hsa04921
Q9UQM7,hsa04921
Q13554,hsa04921
Q13557,hsa04921
Q13555,hsa04921
Q14012,hsa04921
Q9H1R3,hsa04921
Q32MK0,hsa04921
Q7Z3S7,hsa04921
O75116,hsa04921
P02671,R-HSA-372708
P02675,R-HSA-372708
P02679,R-HSA-372708
P02751,R-HSA-372708
P05106,R-HSA-372708
P08514,R-HSA-372708
P12931,R-HSA-372708
Q05397,R-HSA-372708
P41231,R-HSA-417957
P43657,R-HSA-417957
P47900,R-HSA-417957
P51582,R-HSA-417957
Q15391,R-HSA-417957
Q96G91,R-HSA-417957
Q99677,R-HSA-417957
Q9BPV8,R-HSA-417957
Q9H244,R-HSA-417957
O15264,R-HSA-171007
P53778,R-HSA-171007
Q15759,R-HSA-171007
Q16539,R-HSA-171007
P24941,R-HSA-69563
P38936,R-HSA-69563
P24941,hsa04115
P11802,hsa04115
Q00534,hsa04115
P38936,hsa04115
O15304,hsa04115
O14757,hsa04115
O96017,hsa04115
P17936,hsa04115
Q00987,hsa04115
Q13315,hsa04115
Q7LG56,hsa04115
P05121,hsa04115
P99999,hsa04115
P24385,hsa04115
P10415,hsa04115
Q07817,hsa04115
P31350,hsa04115
P04637,hsa04115
O15350,hsa04115
P42574,hsa04115
P55211,hsa04115
P06493,hsa04115
O14920,WP4443
O15379,WP4443
O43353,WP4443
P01138,WP4443
P19838,WP4443
P25963,WP4443
P41743,WP4443
P42574,WP4443
P45983,WP4443
P51617,WP4443
P63000,WP4443
Q04206,WP4443
Q13547,WP4443
Q92769,WP4443
O15379,R-HSA-193670
P01138,R-HSA-193670
Q13547,R-HSA-193670
Q92769,R-HSA-193670
O14920,R-HSA-209543
O43353,R-HSA-209543
P01138,R-HSA-209543
P41743,R-HSA-209543
P51617,R-HSA-209543
P62807,R-HSA-171306
P11802,hsa05212
Q00534,hsa05212
P38936,hsa05212
O15111,hsa05212
P01133,hsa05212
P00533,hsa05212
P04626,hsa05212
P31749,hsa05212
P42345,hsa05212
O14920,hsa05212
P23458,hsa05212
P19838,hsa05212
P42336,hsa05212
P42338,hsa05212
O00329,hsa05212
P27986,hsa05212
O00459,hsa05212
Q13393,hsa05212
O14939,hsa05212
P28482,hsa05212
P27361,hsa05212
P45983,hsa05212
P45984,hsa05212
P53779,hsa05212
Q02750,hsa05212
P63000,hsa05212
P15153,hsa05212
P04049,hsa05212
P24385,hsa05212
Q04206,hsa05212
Q07817,hsa05212
P15056,hsa05212
P01137,hsa05212
P36897,hsa05212
P37173,hsa05212
P04637,hsa05212
P15692,hsa05212
P55211,hsa05212
Q92569,hsa05212
Q08828,hsa04972
Q08462,hsa04972
P13569,hsa04972
O95622,hsa04972
P20309,hsa04972
P15086,hsa04972
Q9UNK4,hsa04972
P04746,hsa04972
Q9NZK7,hsa04972
Q14643,hsa04972
Q14571,hsa04972
Q14573,hsa04972
Q12791,hsa04972
P51787,hsa04972
P05023,hsa04972
P50993,hsa04972
P13637,hsa04972
P54710,hsa04972
O14983,hsa04972
P16615,hsa04972
P20020,hsa04972
Q01814,hsa04972
Q16720,hsa04972
P23634,hsa04972
P04054,hsa04972
P14555,hsa04972
P16233,hsa04972
P17252,hsa04972
P05771,hsa04972
P05129,hsa04972
P63000,hsa04972
Q92736,hsa04972
P19634,hsa04972
P55011,hsa04972
Q10588,hsa04972
P00918,hsa04972
P32238,hsa04972
Q12882,hsa00770
P05091,hsa00770
P30837,hsa00770
P51648,hsa00770
Q9Y600,hsa00770
P54687,hsa00770
O15382,hsa00770
O15440,R-HSA-9753281
O60656,R-HSA-9753281
P05181,R-HSA-9753281
P09211,R-HSA-9753281
P09488,R-HSA-9753281
P19440,R-HSA-9753281
P22309,R-HSA-9753281
P30711,R-HSA-9753281
P33527,R-HSA-9753281
P49888,R-HSA-9753281
Q92887,R-HSA-9753281
Q9UNQ0,R-HSA-9753281
O60674,R-HSA-6802955
P02671,R-HSA-6802955
P02675,R-HSA-6802955
P02679,R-HSA-6802955
P02751,R-HSA-6802955
P04049,R-HSA-6802955
P05106,R-HSA-6802955
P08514,R-HSA-6802955
P0DP23,R-HSA-6802955
P12931,R-HSA-6802955
P15056,R-HSA-6802955
P27361,R-HSA-6802955
P27448,R-HSA-6802955
P28482,R-HSA-6802955
P30086,R-HSA-6802955
P31946,R-HSA-6802955
P36507,R-HSA-6802955
P41240,R-HSA-6802955
P63261,R-HSA-6802955
Q02750,R-HSA-6802955
Q13554,R-HSA-6802955
Q13555,R-HSA-6802955
Q13557,R-HSA-6802955
Q16584,R-HSA-6802955
Q9UQM7,R-HSA-6802955
P38936,hsa04928
Q08828,hsa04928
Q08462,hsa04928
O95622,hsa04928
P16220,hsa04928
P15336,hsa04928
O15528,hsa04928
P00533,hsa04928
P11362,hsa04928
P01100,hsa04928
Q14643,hsa04928
Q14571,hsa04928
Q14573,hsa04928
P18848,hsa04928
P27815,hsa04928
Q07343,hsa04928
Q08493,hsa04928
Q08499,hsa04928
Q13393,hsa04928
O14939,hsa04928
P17612,hsa04928
P22694,hsa04928
P17252,hsa04928
P05771,hsa04928
P05129,hsa04928
P28482,hsa04928
P27361,hsa04928
Q02750,hsa04928
P04049,hsa04928
P10415,hsa04928
P19793,hsa04928
P28702,hsa04928
P48443,hsa04928
P02818,hsa04928
Q9NPA2,hsa04928
P15056,hsa04928
P11473,hsa04928
P41180,hsa04928
O14788,hsa04928
P30405,hsa05012
Q13509,hsa05012
P68371,hsa05012
O95622,hsa05012
Q99497,hsa05012
Q5S007,hsa05012
Q86Y39,hsa05012
P13073,hsa05012
P10606,hsa05012
Q02221,hsa05012
P14854,hsa05012
P09669,hsa05012
P24310,hsa05012
P24311,hsa05012
P29274,hsa05012
P15954,hsa05012
P10176,hsa05012
P21728,hsa05012
P14416,hsa05012
P07437,hsa05012
O75460,hsa05012
P18850,hsa05012
P12235,hsa05012
P05141,hsa05012
P11021,hsa05012
Q14643,hsa05012
Q14571,hsa05012
Q14573,hsa05012
O75251,hsa05012
P21397,hsa05012
P27338,hsa05012
P10636,hsa05012
P00846,hsa05012
P00395,hsa05012
P00403,hsa05012
P00414,hsa05012
P03886,hsa05012
P03891,hsa05012
P03897,hsa05012
P03905,hsa05012
P03901,hsa05012
P03915,hsa05012
P03923,hsa05012
P18848,hsa05012
O15239,hsa05012
O43678,hsa05012
O95167,hsa05012
O00483,hsa05012
Q16718,hsa05012
P56556,hsa05012
O95182,hsa05012
P51970,hsa05012
Q16795,hsa05012
O95299,hsa05012
O14561,hsa05012
O75438,hsa05012
O95178,hsa05012
O43676,hsa05012
O95168,hsa05012
O43674,hsa05012
O95139,hsa05012
P17568,hsa05012
O95169,hsa05012
Q9Y6M9,hsa05012
O96000,hsa05012
O43677,hsa05012
O95298,hsa05012
P28331,hsa05012
O75306,hsa05012
O75489,hsa05012
P49821,hsa05012
O43181,hsa05012
O43920,hsa05012
O75380,hsa05012
O00217,hsa05012
P19404,hsa05012
P56181,hsa05012
P49281,hsa05012
Q9P0J0,hsa05012
P30049,hsa05012
P99999,hsa05012
P17612,hsa05012
P22694,hsa05012
Q9UI09,hsa05012
P45983,hsa05012
P45984,hsa05012
P53779,hsa05012
P20618,hsa05012
P49721,hsa05012
P28074,hsa05012
Q07817,hsa05012
P31040,hsa05012
O14521,hsa05012
Q01959,hsa05012
P54219,hsa05012
Q05940,hsa05012
P37840,hsa05012
P00441,hsa05012
P07101,hsa05012
P04637,hsa05012
P68366,hsa05012
P21796,hsa05012
Q71U36,hsa05012
P0DP23,hsa05012
Q9H4B7,hsa05012
Q9UQM7,hsa05012
Q13554,hsa05012
Q13557,hsa05012
Q13555,hsa05012
P42574,hsa05012
P55211,hsa05012
P20674,hsa05012
Q14145,hsa05012
P29972,R-HSA-432047
Q13509,hsa05130
P68371,hsa05130
Q15750,hsa05130
O15111,hsa05130
Q16539,hsa05130
P07437,hsa05130
P00734,hsa05130
P25116,hsa05130
P01100,hsa05130
P00519,hsa05130
P06241,hsa05130
P04406,hsa05130
Q99677,hsa05130
O14920,hsa05130
P01584,hsa05130
P05231,hsa05130
P51617,hsa05130
P05412,hsa05130
P84077,hsa05130
P19838,hsa05130
P25963,hsa05130
Q13153,hsa05130
Q13177,hsa05130
O75914,hsa05130
Q9NWZ3,hsa05130
P99999,hsa05130
P28482,hsa05130
P27361,hsa05130
P45983,hsa05130
Q15759,hsa05130
P45984,hsa05130
P53779,hsa05130
O15264,hsa05130
P29350,hsa05130
P63000,hsa05130
Q04206,hsa05130
P53778,hsa05130
P12931,hsa05130
O00206,hsa05130
P63261,hsa05130
P01375,hsa05130
P68366,hsa05130
Q71U36,hsa05130
Q9H4B7,hsa05130
P29466,hsa05130
P42574,hsa05130
P55211,hsa05130
Q13546,hsa05130
O75116,hsa05130
P43657,hsa05200
P24941,hsa05200
P11802,hsa05200
Q00534,hsa05200
P38936,hsa05200
Q08828,hsa05200
Q08462,hsa05200
O95622,hsa05200
Q96KS0,hsa05200
Q9H6Z9,hsa05200
O15111,hsa05200
P61024,hsa05200
Q9H4Y5,hsa05200
P07333,hsa05200
P35222,hsa05200
P53355,hsa05200
O43293,hsa05200
P15559,hsa05200
P30556,hsa05200
P25101,hsa05200
P24530,hsa05200
P01133,hsa05200
P00533,hsa05200
P04626,hsa05200
P31749,hsa05200
P03372,hsa05200
Q92731,hsa05200
P00734,hsa05200
P25116,hsa05200
Q7RTV2,hsa05200
P05230,hsa05200
P09038,hsa05200
P08620,hsa05200
P11362,hsa05200
P22607,hsa05200
P21802,hsa05200
P22455,hsa05200
P36888,hsa05200
P35916,hsa05200
P02751,hsa05200
P01100,hsa05200
Q9UIK4,hsa05200
Q9UM73,hsa05200
P42345,hsa05200
P00519,hsa05200
Q99677,hsa05200
P49841,hsa05200
P08263,hsa05200
P09210,hsa05200
Q16772,hsa05200
O15217,hsa05200
P09488,hsa05200
P28161,hsa05200
P21266,hsa05200
Q03013,hsa05200
P46439,hsa05200
P09211,hsa05200
P30711,hsa05200
P0CG29,hsa05200
Q13547,hsa05200
Q92769,hsa05200
Q16665,hsa05200
P09601,hsa05200
O15392,hsa05200
P07900,hsa05200
P48551,hsa05200
P01579,hsa05200
P08069,hsa05200
P07288,hsa05200
O14920,hsa05200
P60568,hsa05200
P08700,hsa05200
P05231,hsa05200
P40933,hsa05200
P10275,hsa05200
P08514,hsa05200
P06756,hsa05200
P23458,hsa05200
O60674,hsa05200
P52333,hsa05200
P05412,hsa05200
P14923,hsa05200
P10721,hsa05200
P01042,hsa05200
Q00987,hsa05200
P08581,hsa05200
P10620,hsa05200
Q99735,hsa05200
O14880,hsa05200
P08253,hsa05200
P14780,hsa05200
P01106,hsa05200
P19838,hsa05200
Q00653,hsa05200
P25963,hsa05200
P35228,hsa05200
P04629,hsa05200
Q9UJU2,hsa05200
P16234,hsa05200
P09619,hsa05200
P42336,hsa05200
P42338,hsa05200
P11309,hsa05200
O00329,hsa05200
P27986,hsa05200
O00459,hsa05200
Q13393,hsa05200
O14939,hsa05200
P29590,hsa05200
P99999,hsa05200
P59768,hsa05200
Q9GZT9,hsa05200
Q03181,hsa05200
P37231,hsa05200
P17612,hsa05200
P22694,hsa05200
P17252,hsa05200
P05771,hsa05200
P05129,hsa05200
P28482,hsa05200
P27361,hsa05200
P45983,hsa05200
P45984,hsa05200
P53779,hsa05200
Q02750,hsa05200
P36507,hsa05200
P34995,hsa05200
P43116,hsa05200
P43115,hsa05200
P35408,hsa05200
P35354,hsa05200
Q05397,hsa05200
P63000,hsa05200
P15153,hsa05200
P04049,hsa05200
P10276,hsa05200
P10826,hsa05200
P24385,hsa05200
P10415,hsa05200
Q04206,hsa05200
P07949,hsa05200
Q07817,hsa05200
P11274,hsa05200
P46663,hsa05200
P30411,hsa05200
P19793,hsa05200
P28702,hsa05200
P48443,hsa05200
P0CG30,hsa05200
Q99835,hsa05200
P15056,hsa05200
P51692,hsa05200
O14746,hsa05200
P01137,hsa05200
P36897,hsa05200
P37173,hsa05200
P04637,hsa05200
P14625,hsa05200
Q16881,hsa05200
P15692,hsa05200
P61073,hsa05200
P0DP23,hsa05200
Q9UQM7,hsa05200
Q13554,hsa05200
Q13557,hsa05200
Q13555,hsa05200
P42574,hsa05200
P55211,hsa05200
Q92569,hsa05200
P78417,hsa05200
O75116,hsa05200
Q14145,hsa05200
P30405,hsa05022
Q99720,hsa05022
Q13509,hsa05022
P68371,hsa05022
P11229,hsa05022
P20309,hsa05022
Q99497,hsa05022
P08912,hsa05022
P36544,hsa05022
Q5S007,hsa05022
Q86Y39,hsa05022
P13073,hsa05022
P10606,hsa05022
Q02221,hsa05022
P14854,hsa05022
P09669,hsa05022
P24310,hsa05022
P24311,hsa05022
P15954,hsa05022
P10176,hsa05022
Q16539,hsa05022
P48729,hsa05022
P68400,hsa05022
P19784,hsa05022
P35222,hsa05022
P04839,hsa05022
P78352,hsa05022
P07437,hsa05022
O75460,hsa05022
P18850,hsa05022
P42345,hsa05022
Q9Y5S8,hsa05022
P07203,hsa05022
P22352,hsa05022
O75715,hsa05022
Q96SL4,hsa05022
P42261,hsa05022
P42262,hsa05022
P42263,hsa05022
P48058,hsa05022
Q05586,hsa05022
Q12879,hsa05022
Q13224,hsa05022
Q14957,hsa05022
O15399,hsa05022
P12235,hsa05022
Q13255,hsa05022
Q9UHD2,hsa05022
P41594,hsa05022
P05141,hsa05022
P49841,hsa05022
Q99714,hsa05022
P42858,hsa05022
P11021,hsa05022
P05067,hsa05022
P01584,hsa05022
P05231,hsa05022
Q14643,hsa05022
Q14571,hsa05022
Q14573,hsa05022
O75251,hsa05022
P10636,hsa05022
Q02779,hsa05022
P00846,hsa05022
P00395,hsa05022
P00403,hsa05022
P00414,hsa05022
P03886,hsa05022
P03891,hsa05022
P03897,hsa05022
P03905,hsa05022
P03901,hsa05022
P03915,hsa05022
P03923,hsa05022
P18848,hsa05022
O15239,hsa05022
O43678,hsa05022
O95167,hsa05022
O00483,hsa05022
Q16718,hsa05022
P56556,hsa05022
O95182,hsa05022
P51970,hsa05022
Q16795,hsa05022
O95299,hsa05022
O14561,hsa05022
O75438,hsa05022
O95178,hsa05022
O43676,hsa05022
O95168,hsa05022
O43674,hsa05022
