uniprot,pathway
Q01959,R-HSA-5619081
Q01959,R-HSA-5660724
Q02083,R-HSA-112310
Q02127,R-HSA-500753
Q02156,R-HSA-114508
Q02156,R-HSA-1250196
Q02156,R-HSA-1489509
Q02156,R-HSA-2029485
Q02156,R-HSA-418597
Q02218,R-HSA-389661
Q02218,R-HSA-71064
Q02218,R-HSA-71403
Q02252,R-HSA-70895
Q02641,R-HSA-112308
Q02641,R-HSA-419037
Q02641,R-HSA-5576892
Q02641,R-HSA-5576893
Q02643,R-HSA-418555
Q02643,R-HSA-420092
Q02750,R-HSA-110056
Q02750,R-HSA-170968
Q02750,R-HSA-445144
Q02750,R-HSA-5210891
Q02750,R-HSA-5673000
Q02750,R-HSA-5674135
Q02750,R-HSA-5674499
Q02750,R-HSA-5684264
Q02750,R-HSA-6802946
Q02750,R-HSA-6802948
Q02750,R-HSA-6802952
Q02750,R-HSA-6802955
Q02750,R-HSA-9649948
Q02750,R-HSA-9652169
Q02750,R-HSA-9656223
Q02763,R-HSA-210993
Q02763,R-HSA-5673001
Q02809,R-HSA-1650814
Q02818,R-HSA-381426
Q02818,R-HSA-8957275
Q02880,R-HSA-4615885
Q02928,R-HSA-1989781
Q02928,R-HSA-211935
Q02928,R-HSA-211958
Q02928,R-HSA-211979
Q02928,R-HSA-2142691
Q02928,R-HSA-2142816
Q03013,R-HSA-156590
Q03013,R-HSA-9026762
Q03181,R-HSA-200425
Q03181,R-HSA-204174
Q03181,R-HSA-383280
Q03181,R-HSA-5362517
Q03393,R-HSA-1474151
Q03721,R-HSA-1296072
Q04206,R-HSA-1169091
Q04206,R-HSA-1810476
Q04206,R-HSA-193692
Q04206,R-HSA-202424
Q04206,R-HSA-209560
Q04206,R-HSA-2559582
Q04206,R-HSA-2871837
Q04206,R-HSA-3134963
Q04206,R-HSA-3214841
Q04206,R-HSA-381340
Q04206,R-HSA-445989
Q04206,R-HSA-448706
Q04206,R-HSA-4755510
Q04206,R-HSA-5603029
Q04206,R-HSA-5607761
Q04206,R-HSA-5607764
Q04206,R-HSA-5621575
Q04206,R-HSA-5660668
Q04206,R-HSA-844456
Q04206,R-HSA-8853884
Q04206,R-HSA-9020702
Q04206,R-HSA-933542
Q04206,R-HSA-9660826
Q04206,R-HSA-9692916
Q04609,R-HSA-8963693
Q04759,R-HSA-111465
Q04759,R-HSA-114508
Q04759,R-HSA-202424
Q04759,R-HSA-2514859
Q04759,R-HSA-2871837
Q04759,R-HSA-373752
Q04759,R-HSA-418597
Q04759,R-HSA-8936459
Q04759,R-HSA-9648002
Q04760,R-HSA-70268
Q04828,R-HSA-193368
Q04828,R-HSA-193775
Q04828,R-HSA-193807
Q04828,R-HSA-975634
Q04828,R-HSA-9757110
Q04912,R-HSA-8852405
Q05209,R-HSA-1250196
Q05209,R-HSA-182971
Q05209,R-HSA-186797
Q05209,R-HSA-8863795
Q05209,R-HSA-9008059
Q05209,R-HSA-9634285
Q05329,R-HSA-888568
Q05329,R-HSA-888590
Q05329,R-HSA-9022927
Q05397,R-HSA-111465
Q05397,R-HSA-2029482
Q05397,R-HSA-354192
Q05397,R-HSA-354194
Q05397,R-HSA-372708
Q05397,R-HSA-375165
Q05397,R-HSA-391160
Q05397,R-HSA-3928662
Q05397,R-HSA-418885
Q05397,R-HSA-4420097
Q05397,R-HSA-5663213
Q05397,R-HSA-5673001
Q05397,R-HSA-8874081
Q05397,R-HSA-9009391
Q05397,R-HSA-9634638
Q05397,R-HSA-9664422
Q05513,R-HSA-114604
Q05513,R-HSA-2173791
Q05513,R-HSA-5218921
Q05513,R-HSA-5668599
Q05513,R-HSA-9634635
Q05586,R-HSA-3928662
Q05586,R-HSA-438066
Q05586,R-HSA-442982
Q05586,R-HSA-5673001
Q05586,R-HSA-6794361
Q05586,R-HSA-8849932
Q05586,R-HSA-9609736
Q05586,R-HSA-9617324
Q05586,R-HSA-9620244
Q05655,R-HSA-111465
Q05655,R-HSA-111933
Q05655,R-HSA-114508
Q05655,R-HSA-1250196
Q05655,R-HSA-1489509
Q05655,R-HSA-2029485
Q05655,R-HSA-418597
Q05655,R-HSA-450520
Q05655,R-HSA-5218921
Q05655,R-HSA-5607764
Q05655,R-HSA-5668599
Q05655,R-HSA-6798695
Q05655,R-HSA-877300
Q05655,R-HSA-9755511
Q05901,R-HSA-629594
Q05901,R-HSA-629597
Q05940,R-HSA-181429
Q05940,R-HSA-181430
Q05940,R-HSA-212676
Q05940,R-HSA-442660
Q06187,R-HSA-1236974
Q06187,R-HSA-166058
Q06187,R-HSA-2029482
Q06187,R-HSA-2424491
Q06187,R-HSA-2871809
Q06187,R-HSA-416476
Q06187,R-HSA-416482
Q06187,R-HSA-5602498
Q06187,R-HSA-5603041
Q06187,R-HSA-5663213
Q06187,R-HSA-8964315
Q06187,R-HSA-9664422
Q06187,R-HSA-9679191
Q06187,R-HSA-983695
Q06203,R-HSA-73817
Q06278,R-HSA-964975
Q06323,R-HSA-1169091
Q06323,R-HSA-1234176
Q06323,R-HSA-1236974
Q06323,R-HSA-1236978
Q06323,R-HSA-174084
Q06323,R-HSA-174113
Q06323,R-HSA-174154
Q06323,R-HSA-174178
Q06323,R-HSA-174184
Q06323,R-HSA-180534
Q06323,R-HSA-180585
Q06323,R-HSA-187577
Q06323,R-HSA-195253
Q06323,R-HSA-202424
Q06323,R-HSA-211733
Q06323,R-HSA-2467813
Q06323,R-HSA-2871837
Q06323,R-HSA-349425
Q06323,R-HSA-350562
Q06323,R-HSA-382556
Q06323,R-HSA-450408
Q06323,R-HSA-4608870
Q06323,R-HSA-4641257
Q06323,R-HSA-4641258
Q06323,R-HSA-5358346
Q06323,R-HSA-5362768
Q06323,R-HSA-5607761
Q06323,R-HSA-5607764
Q06323,R-HSA-5610780
Q06323,R-HSA-5610783
Q06323,R-HSA-5610785
Q06323,R-HSA-5632684
Q06323,R-HSA-5658442
Q06323,R-HSA-5668541
Q06323,R-HSA-5676590
Q06323,R-HSA-5678895
Q06323,R-HSA-5687128
Q06323,R-HSA-5689603
Q06323,R-HSA-5689880
Q06323,R-HSA-68867
Q06323,R-HSA-68949
Q06323,R-HSA-69017
Q06323,R-HSA-69481
Q06323,R-HSA-69601
Q06323,R-HSA-75815
Q06323,R-HSA-8852276
Q06323,R-HSA-8854050
Q06323,R-HSA-8939236
Q06323,R-HSA-8939902
Q06323,R-HSA-8941858
Q06323,R-HSA-8948751
Q06323,R-HSA-8951664
Q06323,R-HSA-9010553
Q06323,R-HSA-9020702
Q06323,R-HSA-9604323
Q06323,R-HSA-9755511
Q06323,R-HSA-9762114
Q06323,R-HSA-9824272
Q06323,R-HSA-983168
Q06481,R-HSA-114608
Q06481,R-HSA-381426
Q06481,R-HSA-8957275
Q06830,R-HSA-3299685
Q06830,R-HSA-5628897
Q06830,R-HSA-8862803
Q06830,R-HSA-9818027
Q07021,R-HSA-111471
Q07021,R-HSA-140837
Q07021,R-HSA-8980692
Q07021,R-HSA-9013106
Q07021,R-HSA-9645722
Q07075,R-HSA-2022377
Q07699,R-HSA-445095
Q07699,R-HSA-5576892
Q07699,R-HSA-9717207
Q07817,R-HSA-111453
Q07817,R-HSA-6785807
Q07817,R-HSA-844455
Q07817,R-HSA-9648002
Q07817,R-HSA-9692913
Q07817,R-HSA-9702518
Q07820,R-HSA-6785807
Q07864,R-HSA-110314
Q07864,R-HSA-5651801
Q07864,R-HSA-5656169
Q07864,R-HSA-5685942
Q07864,R-HSA-5696397
Q07864,R-HSA-5696400
Q07864,R-HSA-6782135
Q07864,R-HSA-6782210
Q07864,R-HSA-68952
Q07864,R-HSA-68962
Q07869,R-HSA-1368082
Q07869,R-HSA-1368108
Q07869,R-HSA-1989781
Q07869,R-HSA-2151201
Q07869,R-HSA-2426168
Q07869,R-HSA-381340
Q07869,R-HSA-383280
Q07869,R-HSA-400206
Q07869,R-HSA-400253
Q07869,R-HSA-4090294
Q07869,R-HSA-9707564
Q07869,R-HSA-9707616
Q07955,R-HSA-159236
Q07955,R-HSA-72163
Q07955,R-HSA-72165
Q07955,R-HSA-72187
Q07955,R-HSA-72203
Q07955,R-HSA-73856
Q08289,R-HSA-112308
Q08289,R-HSA-400042
Q08289,R-HSA-419037
Q08289,R-HSA-422356
Q08289,R-HSA-5576892
Q08289,R-HSA-5576893
Q08289,R-HSA-9662360
Q08345,R-HSA-3000171
Q08426,R-HSA-390247
Q08426,R-HSA-9033241
Q08462,R-HSA-163359
Q08462,R-HSA-163615
Q08462,R-HSA-164378
Q08462,R-HSA-170660
Q08462,R-HSA-170670
Q08462,R-HSA-418555
Q08462,R-HSA-418594
Q08462,R-HSA-418597
Q08462,R-HSA-432040
Q08462,R-HSA-5610787
Q08462,R-HSA-9634597
Q08462,R-HSA-9660821
Q08462,R-HSA-9664323
Q08493,R-HSA-180024
Q08493,R-HSA-418555
Q08499,R-HSA-180024
Q08499,R-HSA-418555
Q08828,R-HSA-163359
Q08828,R-HSA-163615
Q08828,R-HSA-164378
Q08828,R-HSA-170660
Q08828,R-HSA-170670
Q08828,R-HSA-418555
Q08828,R-HSA-418594
Q08828,R-HSA-418597
Q08828,R-HSA-432040
Q08828,R-HSA-442720
Q08828,R-HSA-5610787
Q08828,R-HSA-9634597
Q08828,R-HSA-9660821
Q08828,R-HSA-9664323
Q08881,R-HSA-202433
Q08881,R-HSA-2871809
Q09428,R-HSA-1296025
Q09428,R-HSA-422356
Q09428,R-HSA-5683177
Q09470,R-HSA-1296072
Q0VD83,R-HSA-8964046
Q10588,R-HSA-163125
Q10588,R-HSA-196807
Q10588,R-HSA-6798695
Q12791,R-HSA-1296052
Q12791,R-HSA-418457
Q12791,R-HSA-9662360
Q12791,R-HSA-9667769
Q12809,R-HSA-1296072
Q12809,R-HSA-5576890
Q12866,R-HSA-202733
Q12879,R-HSA-438066
Q12879,R-HSA-6794361
Q12879,R-HSA-8849932
Q12879,R-HSA-9022699
Q12879,R-HSA-9609736
Q12879,R-HSA-9617324
Q12879,R-HSA-9620244
Q12882,R-HSA-73621
Q13002,R-HSA-451307
Q13002,R-HSA-451308
Q13003,R-HSA-451308
Q13003,R-HSA-500657
Q13085,R-HSA-163765
Q13085,R-HSA-196780
Q13085,R-HSA-200425
Q13085,R-HSA-2426168
Q13085,R-HSA-3371599
Q13085,R-HSA-75105
Q13126,R-HSA-1237112
Q13126,R-HSA-8950505
Q13131,R-HSA-1632852
Q13131,R-HSA-380972
Q13131,R-HSA-5628897
Q13131,R-HSA-6804756
Q13131,R-HSA-9619483
Q13133,R-HSA-1989781
Q13133,R-HSA-8866427
Q13133,R-HSA-9029558
Q13133,R-HSA-9029569
Q13133,R-HSA-9031525
Q13133,R-HSA-9031528
Q13133,R-HSA-9623433
Q13133,R-HSA-9632974
Q13153,R-HSA-202433
Q13153,R-HSA-2029482
Q13153,R-HSA-2871796
Q13153,R-HSA-376172
Q13153,R-HSA-389359
Q13153,R-HSA-3928662
Q13153,R-HSA-3928664
Q13153,R-HSA-399954
Q13153,R-HSA-428540
Q13153,R-HSA-445144
Q13153,R-HSA-445355
Q13153,R-HSA-5218920
Q13153,R-HSA-5621575
Q13153,R-HSA-5625740
Q13153,R-HSA-5627117
Q13153,R-HSA-5627123
Q13153,R-HSA-5687128
Q13153,R-HSA-8964616
Q13153,R-HSA-9013148
Q13153,R-HSA-9013149
Q13153,R-HSA-9013404
Q13153,R-HSA-9013406
Q13153,R-HSA-9013407
Q13153,R-HSA-9013409
Q13153,R-HSA-9013420
Q13153,R-HSA-9013423
Q13153,R-HSA-9013424
Q13164,R-HSA-198753
Q13164,R-HSA-198765
Q13164,R-HSA-202670
Q13164,R-HSA-2559582
Q13164,R-HSA-881907
Q13164,R-HSA-8853659
Q13177,R-HSA-164944
Q13177,R-HSA-202433
Q13177,R-HSA-211728
Q13177,R-HSA-211733
Q13177,R-HSA-211736
Q13177,R-HSA-2871796
Q13177,R-HSA-389359
Q13177,R-HSA-3928664
Q13177,R-HSA-399954
Q13177,R-HSA-428540
Q13177,R-HSA-4420097
Q13177,R-HSA-445355
Q13177,R-HSA-5218920
Q13177,R-HSA-5621575
Q13177,R-HSA-5627123
Q13177,R-HSA-5687128
Q13177,R-HSA-8950505
Q13177,R-HSA-9013148
Q13177,R-HSA-9013149
Q13177,R-HSA-9013404
Q13177,R-HSA-9013406
Q13177,R-HSA-9013407
Q13177,R-HSA-9013408
Q13177,R-HSA-9013409
Q13177,R-HSA-9013420
Q13177,R-HSA-9013423
Q13177,R-HSA-9013424
Q13188,R-HSA-2028269
Q13224,R-HSA-3928662
Q13224,R-HSA-438066
Q13224,R-HSA-442982
Q13224,R-HSA-5673001
Q13224,R-HSA-6794361
Q13224,R-HSA-8849932
Q13224,R-HSA-9022699
Q13224,R-HSA-9032500
Q13224,R-HSA-9609736
Q13224,R-HSA-9617324
Q13224,R-HSA-9620244
Q13233,R-HSA-166058
Q13233,R-HSA-2871796
Q13233,R-HSA-933542
Q13233,R-HSA-975138
Q13233,R-HSA-975871
Q13237,R-HSA-1474151
Q13237,R-HSA-4086398
Q13237,R-HSA-418457
Q13237,R-HSA-9648002
Q13255,R-HSA-416476
Q13255,R-HSA-420499
Q13255,R-HSA-6794361
Q13255,R-HSA-9717207
Q13258,R-HSA-391908
Q13258,R-HSA-418555
Q13303,R-HSA-1296072
Q13303,R-HSA-6798695
Q13315,R-HSA-2559586
Q13315,R-HSA-3371453
Q13315,R-HSA-349425
Q13315,R-HSA-5685938
Q13315,R-HSA-5685942
Q13315,R-HSA-5693548
Q13315,R-HSA-5693554
Q13315,R-HSA-5693565
Q13315,R-HSA-5693568
Q13315,R-HSA-5693571
Q13315,R-HSA-5693579
Q13315,R-HSA-5693607
Q13315,R-HSA-5693616
Q13315,R-HSA-6796648
Q13315,R-HSA-6803204
Q13315,R-HSA-6803207
Q13315,R-HSA-6804756
Q13315,R-HSA-6804757
Q13315,R-HSA-6804760
Q13315,R-HSA-69473
Q13315,R-HSA-69541
Q13315,R-HSA-912446
Q13315,R-HSA-9664873
Q13315,R-HSA-9701192
Q13315,R-HSA-9704331
Q13315,R-HSA-9704646
Q13315,R-HSA-9709570
Q13315,R-HSA-9709603
Q13332,R-HSA-3000178
Q13332,R-HSA-388844
Q13332,R-HSA-8849932
Q13332,R-HSA-9034015
Q13370,R-HSA-165160
Q13370,R-HSA-418555
Q13393,R-HSA-1483148
Q13393,R-HSA-1483166
Q13393,R-HSA-2029485
Q13393,R-HSA-6798695
Q13393,R-HSA-8980692
Q13393,R-HSA-9013148
Q13393,R-HSA-9013149
Q13393,R-HSA-9013408
Q13423,R-HSA-71403
Q13488,R-HSA-1222556
Q13488,R-HSA-6798695
Q13488,R-HSA-77387
Q13488,R-HSA-917977
Q13488,R-HSA-9639288
Q13488,R-HSA-983712
Q13509,R-HSA-1445148
Q13509,R-HSA-190840
Q13509,R-HSA-190861
Q13509,R-HSA-2132295
Q13509,R-HSA-2467813
Q13509,R-HSA-2500257
Q13509,R-HSA-3371497
Q13509,R-HSA-380320
Q13509,R-HSA-389957
Q13509,R-HSA-389960
Q13509,R-HSA-389977
Q13509,R-HSA-437239
Q13509,R-HSA-5610787
Q13509,R-HSA-5617833
Q13509,R-HSA-5620924
Q13509,R-HSA-5626467
Q13509,R-HSA-5663220
Q13509,R-HSA-6807878
Q13509,R-HSA-6811434
Q13509,R-HSA-6811436
Q13509,R-HSA-68877
Q13509,R-HSA-8852276
Q13509,R-HSA-8955332
Q13509,R-HSA-9609690
Q13509,R-HSA-9609736
Q13509,R-HSA-9619483
Q13509,R-HSA-9646399
Q13509,R-HSA-9648025
Q13509,R-HSA-9668328
Q13509,R-HSA-983189
Q13523,R-HSA-72163
Q13546,R-HSA-140534
Q13546,R-HSA-168927
Q13546,R-HSA-1810476
Q13546,R-HSA-2562578
Q13546,R-HSA-3295583
Q13546,R-HSA-3371378
Q13546,R-HSA-5213460
Q13546,R-HSA-5218900
Q13546,R-HSA-5357786
Q13546,R-HSA-5357905
Q13546,R-HSA-5357956
Q13546,R-HSA-5675482
Q13546,R-HSA-5689880
Q13546,R-HSA-5689896
Q13546,R-HSA-69416
Q13546,R-HSA-75893
Q13546,R-HSA-9013957
Q13546,R-HSA-933543
Q13546,R-HSA-937041
Q13546,R-HSA-9679191
Q13546,R-HSA-9686347
Q13546,R-HSA-9692913
Q13546,R-HSA-9693928
Q13547,R-HSA-1362277
Q13547,R-HSA-1362300
Q13547,R-HSA-1538133
Q13547,R-HSA-193670
Q13547,R-HSA-201722
Q13547,R-HSA-2122947
Q13547,R-HSA-2173795
Q13547,R-HSA-2173796
Q13547,R-HSA-2644606
Q13547,R-HSA-2894862
Q13547,R-HSA-3214815
Q13547,R-HSA-350054
Q13547,R-HSA-3769402
Q13547,R-HSA-427389
Q13547,R-HSA-427413
Q13547,R-HSA-4551638
Q13547,R-HSA-4641265
Q13547,R-HSA-6804758
Q13547,R-HSA-69205
Q13547,R-HSA-73762
Q13547,R-HSA-8936459
Q13547,R-HSA-8943724
Q13547,R-HSA-9018519
Q13547,R-HSA-9022538
Q13547,R-HSA-9022692
Q13547,R-HSA-9022699
Q13547,R-HSA-9022702
Q13547,R-HSA-9615017
Q13547,R-HSA-9679191
Q13547,R-HSA-9701898
Q13547,R-HSA-983231
Q13554,R-HSA-111932
Q13554,R-HSA-3371571
Q13554,R-HSA-399719
Q13554,R-HSA-438066
Q13554,R-HSA-442729
Q13554,R-HSA-442982
Q13554,R-HSA-5576892
Q13554,R-HSA-5578775
Q13554,R-HSA-5673000
Q13554,R-HSA-5673001
Q13554,R-HSA-6802946
Q13554,R-HSA-6802952
Q13554,R-HSA-6802955
Q13554,R-HSA-877300
Q13554,R-HSA-9022692
Q13554,R-HSA-936837
Q13554,R-HSA-9609736
Q13554,R-HSA-9617324
Q13554,R-HSA-9620244
Q13554,R-HSA-9649948
Q13554,R-HSA-9656223
Q13555,R-HSA-111932
Q13555,R-HSA-3371571
Q13555,R-HSA-399719
Q13555,R-HSA-438066
Q13555,R-HSA-442729
Q13555,R-HSA-442982
Q13555,R-HSA-5576892
Q13555,R-HSA-5578775
Q13555,R-HSA-5673000
Q13555,R-HSA-5673001
Q13555,R-HSA-6802946
Q13555,R-HSA-6802952
Q13555,R-HSA-6802955
Q13555,R-HSA-877300
Q13555,R-HSA-9022692
Q13555,R-HSA-936837
Q13555,R-HSA-9609736
Q13555,R-HSA-9617324
Q13555,R-HSA-9620244
Q13555,R-HSA-9649948
Q13555,R-HSA-9656223
Q13557,R-HSA-111932
Q13557,R-HSA-3371571
Q13557,R-HSA-399719
Q13557,R-HSA-438066
Q13557,R-HSA-442982
Q13557,R-HSA-5576892
Q13557,R-HSA-5578775
Q13557,R-HSA-5673000
Q13557,R-HSA-5673001
Q13557,R-HSA-6802946
Q13557,R-HSA-6802952
Q13557,R-HSA-6802955
Q13557,R-HSA-877300
Q13557,R-HSA-9022692
Q13557,R-HSA-936837
Q13557,R-HSA-9609736
Q13557,R-HSA-9617324
Q13557,R-HSA-9620244
Q13557,R-HSA-9649948
Q13557,R-HSA-9656223
Q13574,R-HSA-114508
Q13621,R-HSA-426117
Q13621,R-HSA-5619104
Q13627,R-HSA-1538133
Q13630,R-HSA-6787639
Q13639,R-HSA-390666
Q13639,R-HSA-418555
Q13698,R-HSA-419037
Q13873,R-HSA-201451
Q13882,R-HSA-187577
Q13882,R-HSA-69231
Q13882,R-HSA-8847993
Q13882,R-HSA-8849468
Q13882,R-HSA-8849469
Q13882,R-HSA-8849470
Q13882,R-HSA-8849471
Q13882,R-HSA-8849472
Q13882,R-HSA-8849473
Q13882,R-HSA-8849474
Q13882,R-HSA-8857538
Q13882,R-HSA-9707564
Q13936,R-HSA-400042
Q13936,R-HSA-419037
Q13936,R-HSA-422356
Q13936,R-HSA-5576892
Q13936,R-HSA-5576893
Q13946,R-HSA-418555
Q14003,R-HSA-1296072
Q14012,R-HSA-9617324
Q14012,R-HSA-9619229
Q14032,R-HSA-159418
Q14032,R-HSA-193368
Q14032,R-HSA-9033241
Q14123,R-HSA-111957
Q14145,R-HSA-5689880
Q14145,R-HSA-8951664
Q14145,R-HSA-9679191
Q14145,R-HSA-9755511
Q14145,R-HSA-983168
Q14164,R-HSA-4755510
Q14164,R-HSA-5357786
Q14164,R-HSA-5357905
Q14164,R-HSA-9013973
Q14164,R-HSA-918233
Q14164,R-HSA-933541
Q14164,R-HSA-936440
Q14164,R-HSA-936964
Q14164,R-HSA-9692916
Q14164,R-HSA-9705671
Q14181,R-HSA-113501
Q14181,R-HSA-174411
Q14181,R-HSA-174430
Q14181,R-HSA-68952
Q14181,R-HSA-68962
Q14181,R-HSA-69091
Q14181,R-HSA-69166
Q14181,R-HSA-69183
Q14181,R-HSA-9710421
Q14289,R-HSA-391160
Q14289,R-HSA-4420097
Q14289,R-HSA-9013420
Q14289,R-HSA-9020558
Q14330,R-HSA-373076
Q14330,R-HSA-418594
Q14353,R-HSA-71288
Q14353,R-HSA-8986944
Q14432,R-HSA-418555
Q14457,R-HSA-1632852
Q14457,R-HSA-5689880
Q14457,R-HSA-9679504
Q14457,R-HSA-9694676
Q14457,R-HSA-9705671
Q14457,R-HSA-983170
Q14500,R-HSA-1296041
Q14500,R-HSA-1296053
Q14500,R-HSA-5576886
Q14500,R-HSA-997272
Q14524,R-HSA-445095
Q14524,R-HSA-5576892
Q14534,R-HSA-191273
Q14534,R-HSA-2426168
Q14541,R-HSA-210745
Q14541,R-HSA-383280
Q14542,R-HSA-83936
Q14542,R-HSA-9748787
Q14571,R-HSA-112043
Q14571,R-HSA-114508
Q14571,R-HSA-139853
Q14571,R-HSA-1489509
Q14571,R-HSA-2029485
Q14571,R-HSA-2871809
Q14571,R-HSA-381676
Q14571,R-HSA-4086398
Q14571,R-HSA-422356
Q14571,R-HSA-5218921
Q14571,R-HSA-5578775
Q14571,R-HSA-5607763
Q14571,R-HSA-9664323
Q14571,R-HSA-983695
Q14573,R-HSA-112043
Q14573,R-HSA-114508
Q14573,R-HSA-139853
Q14573,R-HSA-1489509
Q14573,R-HSA-2029485
Q14573,R-HSA-2871809
Q14573,R-HSA-381676
Q14573,R-HSA-4086398
Q14573,R-HSA-422356
Q14573,R-HSA-5218921
Q14573,R-HSA-5578775
Q14573,R-HSA-5607763
Q14573,R-HSA-9664323
Q14573,R-HSA-9717207
Q14573,R-HSA-983695
Q14624,R-HSA-114608
Q14643,R-HSA-112043
Q14643,R-HSA-114508
Q14643,R-HSA-139853
Q14643,R-HSA-1489509
Q14643,R-HSA-2029485
Q14643,R-HSA-2871809
Q14643,R-HSA-381676
Q14643,R-HSA-4086398
Q14643,R-HSA-418457
Q14643,R-HSA-422356
Q14643,R-HSA-5218921
Q14643,R-HSA-5578775
Q14643,R-HSA-5607763
Q14643,R-HSA-9664323
Q14643,R-HSA-983695
Q14654,R-HSA-1296025
Q14654,R-HSA-382556
Q14654,R-HSA-422356
Q14654,R-HSA-5578775
Q14654,R-HSA-5678420
Q14654,R-HSA-5683177
Q14697,R-HSA-532668
Q14697,R-HSA-901042
Q14697,R-HSA-9683686
Q14697,R-HSA-9694548
Q14721,R-HSA-1296072
Q14721,R-HSA-381676
Q14722,R-HSA-1296072
Q14749,R-HSA-2408508
Q14749,R-HSA-389661
Q14831,R-HSA-418594
Q14831,R-HSA-420499
Q14833,R-HSA-418594
Q14833,R-HSA-420499
Q14833,R-HSA-9717207
Q14957,R-HSA-438066
Q14957,R-HSA-6794361
Q14957,R-HSA-8849932
Q14957,R-HSA-9609736
Q14957,R-HSA-9617324
Q14957,R-HSA-9620244
Q15067,R-HSA-9033241
Q15067,R-HSA-9033500
Q15080,R-HSA-1222556
Q15080,R-HSA-1236973
Q15080,R-HSA-3299685
Q15080,R-HSA-4420097
Q15080,R-HSA-5668599
Q15080,R-HSA-9013149
Q15080,R-HSA-9013404
Q15080,R-HSA-9013423
Q15118,R-HSA-204174
Q15118,R-HSA-5362517
Q15125,R-HSA-6807047
Q15125,R-HSA-6807062
Q15139,R-HSA-1660661
Q15185,R-HSA-2162123
Q15185,R-HSA-3371497
Q15185,R-HSA-3371511
Q15185,R-HSA-3371568
Q15185,R-HSA-8937144
Q15185,R-HSA-8939211
Q15185,R-HSA-9018519
Q15185,R-HSA-9679191
Q15208,R-HSA-9013418
Q15208,R-HSA-9013422
Q15274,R-HSA-196807
Q15375,R-HSA-2682334
Q15375,R-HSA-3928663
Q15375,R-HSA-3928665
Q15391,R-HSA-417957
Q15391,R-HSA-418594
Q15418,R-HSA-198753
Q15418,R-HSA-199920
Q15418,R-HSA-2559582
Q15418,R-HSA-437239
Q15418,R-HSA-442742
Q15418,R-HSA-444257
Q15418,R-HSA-881907
Q15428,R-HSA-72163
Q15569,R-HSA-446388
Q15596,R-HSA-1368082
Q15596,R-HSA-1368108
Q15596,R-HSA-159418
Q15596,R-HSA-192105
Q15596,R-HSA-193368
Q15596,R-HSA-193807
Q15596,R-HSA-1989781
Q15596,R-HSA-211976
Q15596,R-HSA-2151201
Q15596,R-HSA-2426168
Q15596,R-HSA-3214847
Q15596,R-HSA-381340
Q15596,R-HSA-3899300
Q15596,R-HSA-400206
Q15596,R-HSA-400253
Q15596,R-HSA-5625886
Q15596,R-HSA-9018519
Q15596,R-HSA-9707564
Q15596,R-HSA-9707616
Q15738,R-HSA-191273
Q15746,R-HSA-445355
Q15746,R-HSA-5627123
Q15750,R-HSA-168638
Q15750,R-HSA-2871837
Q15750,R-HSA-445989
Q15750,R-HSA-450302
Q15750,R-HSA-450321
Q15750,R-HSA-5357956
Q15750,R-HSA-5607764
Q15750,R-HSA-5689880
Q15750,R-HSA-9014325
Q15750,R-HSA-9020702
Q15750,R-HSA-937042
Q15750,R-HSA-937072
Q15750,R-HSA-9645460
Q15750,R-HSA-9705671
Q15750,R-HSA-975163
Q15759,R-HSA-168638
Q15759,R-HSA-171007
Q15759,R-HSA-198753
Q15759,R-HSA-2151209
Q15759,R-HSA-2559580
Q15759,R-HSA-376172
Q15759,R-HSA-4420097
Q15759,R-HSA-450302
Q15759,R-HSA-450341
Q15759,R-HSA-450604
Q15759,R-HSA-525793
Q15759,R-HSA-5668599
Q15759,R-HSA-6804756
Q15800,R-HSA-191273
Q15822,R-HSA-629594
Q15822,R-HSA-629597
Q15825,R-HSA-629594
Q15825,R-HSA-629597
Q15842,R-HSA-1296025
Q15858,R-HSA-445095
Q15858,R-HSA-5576892
Q15858,R-HSA-9717207
Q15878,R-HSA-112308
Q15878,R-HSA-422356
Q15904,R-HSA-77387
Q15904,R-HSA-8980692
Q15904,R-HSA-917977
Q15904,R-HSA-983712
Q15910,R-HSA-212300
Q15910,R-HSA-2559580
Q15910,R-HSA-3214841
Q15910,R-HSA-5617472
Q15910,R-HSA-8943724
Q15910,R-HSA-8953750
Q15910,R-HSA-9609690
Q15910,R-HSA-9710421
Q16099,R-HSA-451308
Q16134,R-HSA-611105
Q16288,R-HSA-388844
Q16288,R-HSA-9034013
Q16288,R-HSA-9034015
Q16288,R-HSA-9034793
Q16288,R-HSA-9034864
Q16288,R-HSA-9603381
Q16288,R-HSA-9603505
Q16322,R-HSA-1296072
Q16348,R-HSA-427975
Q16445,R-HSA-977443
Q16478,R-HSA-451308
Q16512,R-HSA-5625740
Q16512,R-HSA-5625886
Q16512,R-HSA-8980692
Q16512,R-HSA-9013026
Q16512,R-HSA-9013106
Q16512,R-HSA-9013149
Q16513,R-HSA-5625740
Q16513,R-HSA-8980692
Q16513,R-HSA-9013026
Q16513,R-HSA-9013106
Q16513,R-HSA-9013149
Q16515,R-HSA-2672351
Q16539,R-HSA-168638
Q16539,R-HSA-171007
Q16539,R-HSA-198753
Q16539,R-HSA-2151209
Q16539,R-HSA-2559580
Q16539,R-HSA-376172
Q16539,R-HSA-418592
