uniprot,disease_mesh
P35555,MESH:C536030
P35556,OMIM:616118
P35556,MESH:D015179
P35556,MESH:C536211
Q12805,MESH:D002277
Q12805,MESH:D015179
Q12805,MESH:C535602
Q12805,MESH:D000086002
Q12805,MESH:D000230
Q12805,MESH:D010190
Q12805,MESH:D015674
Q12805,MESH:D001943
Q12805,MESH:D008325
Q12805,MESH:D008175
P09467,MESH:D010300
P09467,MESH:D003110
P09467,MESH:D006528
P09467,MESH:D015319
P09467,MESH:D013274
P12319,MESH:D004342
P12319,MESH:D003875
P12319,MESH:D014581
Q01362,MESH:D004342
Q01362,MESH:D055963
Q01362,MESH:D006969
Q01362,MESH:C564133
P30273,MESH:D020022
P30273,MESH:D004342
P30273,MESH:D008106
P06734,MESH:D010300
P06734,MESH:D006969
P06734,MESH:D004660
P06734,MESH:D015658
P12314,MESH:D008106
P12314,MESH:D002114
P12314,MESH:D006349
P12314,MESH:D001171
P12318,MESH:D003550
P12318,MESH:D001172
P12318,MESH:D008180
P12318,MESH:D009080
P12318,MESH:D008288
P12318,MESH:D013927
P12318,MESH:D003093
P12318,MESH:D012859
P12318,MESH:D013921
P31994,MESH:D008180
P31994,MESH:D008288
P31994,MESH:D001327
P31994,MESH:D009503
P08637,OMIM:615707
P08637,MESH:D002446
P08637,MESH:D008106
P08637,MESH:D020945
O75015,MESH:D006946
O75015,MESH:D008181
O75015,MESH:D009765
O75015,MESH:D017449
O75015,MESH:D006943
O75015,MESH:D020945
O75015,MESH:D014890
O75072,OMIM:613152
O75072,MESH:D058494
O75072,OMIM:611588
O75072,MESH:D009136
O75072,MESH:C566907
O00602,MESH:D008106
Q15485,MESH:D006528
Q15485,MESH:D000086002
P37268,MESH:D006528
P37268,MESH:D019970
P37268,MESH:D010623
P37268,MESH:D002189
P14324,MESH:D015663
P14324,OMIM:616631
P22830,MESH:D005355
P22830,MESH:D046351
P22830,MESH:D001649
P39748,MESH:D015179
P39748,MESH:D008175
O75487,MESH:D009396
O75487,MESH:D019465
O75487,MESH:C537340
P02671,MESH:D000347
P02671,MESH:D028226
P02671,MESH:D009062
P02671,MESH:C562727
P02671,MESH:C538249
P02671,MESH:D054556
P02671,MESH:D020521
P02671,MESH:D010024
P02671,MESH:D007674
P02671,MESH:D019851
P02671,MESH:D013927
P02671,MESH:D011655
P02671,MESH:D056486
P02671,MESH:D064420
P02671,MESH:D002779
P02675,MESH:C562727
P02675,MESH:D010300
P02675,MESH:D000347
P02675,MESH:D010024
P98174,MESH:C535331
P98174,MESH:D005532
P98174,MESH:D001289
P98174,MESH:D006130
P98174,MESH:D009421
P98174,MESH:D038901
P98174,MESH:D014564
P98174,MESH:D019465
P05230,MESH:D010051
P05230,MESH:D007022
P05230,MESH:D008654
P05230,MESH:D011658
P05230,MESH:D007938
P05230,MESH:D015430
P05230,MESH:D017202
P09038,MESH:D007674
P09038,MESH:D002971
P09038,MESH:D011471
P09038,MESH:D019970
P09038,MESH:D006332
P09038,MESH:D002972
P09038,MESH:D010485
P09038,MESH:D016510
P09038,MESH:D015427
P09038,MESH:D011297
P09038,MESH:D009400
P09038,MESH:D009404
P09038,MESH:D008654
P09038,MESH:D008106
P09038,MESH:D013920
P09038,MESH:D011658
P09038,MESH:D006548
P09038,MESH:D009914
P09038,MESH:D018450
P09038,MESH:D003866
P09038,MESH:D004830
P09038,MESH:D016640
P11487,MESH:D006528
P11487,MESH:D019465
P11487,MESH:D009057
P11487,MESH:D001943
P11487,MESH:D002972
P11487,MESH:D006319
P11487,MESH:D002971
P11487,MESH:C565195
P08620,MESH:D006528
P08620,MESH:D001943
P12034,MESH:D001281
P10767,MESH:C531617
P21781,MESH:D015427
P21781,MESH:D002971
P21781,MESH:D002972
P21781,MESH:D000022
P21781,MESH:D011470
P21781,MESH:D011658
P21781,MESH:D008103
P21781,MESH:D005885
P55075,MESH:D004062
P55075,MESH:D002972
P55075,MESH:D058165
P55075,MESH:D018376
P55075,MESH:D017436
P55075,MESH:D019465
P55075,MESH:D002971
P31371,MESH:D000230
P31371,MESH:D002289
P31371,MESH:D000086002
P31371,MESH:D002972
P31371,MESH:D008175
P31371,MESH:D002971
P31371,MESH:C567839
O15520,MESH:C562407
O15520,MESH:D002972
O15520,MESH:D011471
O15520,MESH:D002971
O15520,MESH:D001943
O15520,MESH:C538132
P61328,OMIM:617166
P61328,MESH:D006529
Q92913,MESH:D009362
Q92913,MESH:D010190
Q92915,MESH:D003072
Q92915,MESH:C537204
Q92915,MESH:D002357
P11362,MESH:C538582
P11362,MESH:D017436
P11362,MESH:D009196
P11362,MESH:C535736
P11362,MESH:D012559
P11362,MESH:D002971
P11362,MESH:C536050
P11362,MESH:D003398
P11362,MESH:D002294
P11362,MESH:D055752
P11362,MESH:D002289
P11362,MESH:D006349
P11362,MESH:D001254
P11362,MESH:D008175
P11362,MESH:D001943
P11362,MESH:D003866
P11362,MESH:C537559
P11362,MESH:D005910
P11362,MESH:D019465
P11362,MESH:D002972
P22607,MESH:C536508
P22607,MESH:D002583
P22607,MESH:C563236
P22607,MESH:D013796
P22607,MESH:D015179
P22607,MESH:C562937
P22607,MESH:C580062
P22607,MESH:D002971
P22607,MESH:C567382
P22607,MESH:D018239
P22607,MESH:D002295
P22607,MESH:C538132
P22607,MESH:D001749
P22607,MESH:D009101
P22607,MESH:D002972
P22607,MESH:C537369
P22607,MESH:C537975
P22607,MESH:D000130
P22607,MESH:C566844
P21802,MESH:D003398
P21802,MESH:D002057
P21802,MESH:D003394
P21802,OMIM:614592
P21802,MESH:D018281
P21802,MESH:D000015
P21802,MESH:D054882
P21802,MESH:D014071
P21802,MESH:D002971
P21802,MESH:C537559
P21802,MESH:D012868
P21802,MESH:D012871
P21802,MESH:D001943
P21802,MESH:D000168
P21802,MESH:D016135
P21802,MESH:D000844
P21802,MESH:C538582
P21802,MESH:D049068
P21802,MESH:C566511
P21802,MESH:C538132
P21802,MESH:D019465
P21802,MESH:D006223
P21802,MESH:D013274
P21802,MESH:D008175
P21802,MESH:D002972
P21802,OMIM:207410
P21802,MESH:D008103
P21802,MESH:D008607
P21802,MESH:D016889
P21802,MESH:D017880
P21802,MESH:D019957
P21802,MESH:C565129
P22455,MESH:D011471
P22455,MESH:D003528
P22455,MESH:D012128
P02679,MESH:D013274
P02679,MESH:D007627
P02679,MESH:D000347
P02679,MESH:C562727
P09769,MESH:D008106
P07954,MESH:C535516
P07954,MESH:C538191
P49789,MESH:D013274
P49789,MESH:D019966
P49789,MESH:D008175
P49789,MESH:D008654
P49789,MESH:D019969
P49789,MESH:D011471
P49789,MESH:D014571
P49789,MESH:D002277
P49789,MESH:D002289
P49789,MESH:D008113
Q13642,MESH:D000083143
Q13642,MESH:C567469
Q13642,MESH:C567481
Q13642,MESH:D008106
Q13642,MESH:D054144
Q13642,MESH:C567468
Q14192,MESH:D001943
Q14192,MESH:D015470
Q14192,MESH:D006332
Q14192,MESH:D008106
Q13643,MESH:D015179
O43915,MESH:D015427
O43915,MESH:D018192
P62942,MESH:D008106
P62942,MESH:D000077277
P26885,MESH:D013274
P26885,MESH:D018450
Q13451,MESH:D004715
Q13451,MESH:D007232
Q13451,MESH:D001172
Q13451,MESH:D003865
Q13451,MESH:D019954
P55316,MESH:D055673
P55316,MESH:D065886
P55316,MESH:D012640
P55316,MESH:D004827
P55316,MESH:D009422
P55316,MESH:D008831
P55316,MESH:D008607
P55316,OMIM:613454
Q12946,MESH:C536590
Q12946,MESH:D065630
Q12946,MESH:D046152
Q12946,MESH:D008415
Q12946,MESH:D008173
Q12947,MESH:D020521
Q12948,MESH:D005902
Q12948,MESH:C535535
Q12948,MESH:D013771
Q12948,MESH:D003616
Q12948,OMIM:602482
Q12948,MESH:D020754
Q12948,MESH:D011471
Q12948,OMIM:180500
Q12951,MESH:D019465
Q12951,OMIM:600791
Q12951,MESH:C536648
Q13461,MESH:C567835
Q13461,OMIM:617349
Q13461,MESH:C537786
Q99958,MESH:D019465
Q99958,MESH:D013771
Q99958,MESH:C537710
Q99958,MESH:D009139
Q99958,MESH:D018376
Q99958,MESH:D065630
O00358,OMIM:616534
O00358,MESH:C537901
Q08050,MESH:D008114
Q08050,MESH:D006528
Q08050,MESH:D001943
Q08050,MESH:D005922
Q08050,MESH:D007938
Q08050,MESH:D008175
Q08050,MESH:D011230
Q08050,MESH:D002289
Q12778,MESH:D015470
Q12778,MESH:D006976
Q12778,MESH:D007640
Q12778,MESH:D018232
Q12778,MESH:D011471
O43524,MESH:D008103
O43524,MESH:D004681
O43524,MESH:D009765
O43524,MESH:D003528
O43524,MESH:D029424
O43524,MESH:D003921
O43524,MESH:D002289
O43524,MESH:D000077192
P20930,MESH:D004485
P20930,MESH:D003876
P20930,MESH:D016112
P20930,MESH:C565293
P20930,MESH:D003872
P20930,MESH:D003877
Q01543,OMIM:617443
Q01543,MESH:D012512
Q01543,MESH:D008106
Q01543,MESH:D008527
Q16655,MESH:D003877
Q16655,MESH:D010534
Q16655,MESH:D008545
Q16655,MESH:D000086002
P21333,MESH:C537923
P21333,MESH:D008106
P21333,MESH:C535532
P21333,MESH:C535576
P21333,MESH:C538064
P21333,MESH:D054091
P21333,MESH:D001943
P21333,MESH:C564492
P21333,MESH:D003557
P21333,OMIM:300244
P21333,MESH:C538089
P21333,MESH:C536065
P21333,MESH:D004827
P21333,MESH:D010009
O75369,OMIM:108721
O75369,MESH:C535780
O75369,MESH:C536573
O75369,MESH:C535396
O75369,MESH:C537873
Q14315,OMIM:614065
Q14315,OMIM:617047
Q14315,MESH:D015179
Q14315,MESH:C537932
P17948,MESH:D010009
P17948,MESH:D009362
P17948,MESH:D014511
P17948,MESH:D011225
P17948,MESH:D008103
P17948,MESH:D002543
P17948,MESH:D008545
P17948,MESH:D006394
P17948,MESH:D012878
P17948,MESH:D001943
P17948,MESH:D018450
P17948,MESH:D012008
P36888,MESH:C535673
P36888,MESH:D015473
P36888,MESH:D013927
P36888,MESH:D013163
P36888,MESH:D054198
P36888,MESH:D015470
P36888,MESH:D007964
P35916,MESH:C535860
P35916,MESH:D008209
P35916,MESH:D013771
P35916,MESH:C538445
P35916,MESH:D011085
Q01740,MESH:C531617
Q01740,MESH:D008106
Q99518,MESH:D004715
P31513,MESH:C536561
Q06787,MESH:D019066
Q06787,MESH:D006059
Q06787,MESH:D000013
Q06787,MESH:D016649
Q06787,MESH:D001321
Q06787,MESH:C564105
Q06787,MESH:D019465
Q06787,MESH:D003072
Q06787,MESH:D001008
Q06787,MESH:D005600
Q06787,MESH:D008607
P51816,MESH:D005600
P02751,MESH:D001022
P02751,MESH:D008325
P02751,MESH:D001943
P02751,MESH:D014517
P02751,MESH:D002471
P02751,MESH:D006973
P02751,MESH:D002277
P02751,MESH:D017379
P02751,MESH:D000086002
P02751,MESH:D005909
P02751,MESH:D003920
P02751,MESH:D005923
P02751,MESH:D011658
P02751,MESH:D000022
P02751,MESH:D015674
P02751,MESH:C536826
P02751,MESH:D003928
P02751,MESH:D003424
P02751,MESH:D009361
Q04609,MESH:D011471
P15328,MESH:D006330
P15328,MESH:D009069
P15328,MESH:D000013
P15328,MESH:D003110
P15328,MESH:D009436
P15328,MESH:D020739
P15328,MESH:D008607
P15328,MESH:D012516
P15328,MESH:D004827
P15328,MESH:D019465
P15328,MESH:D011596
P15328,MESH:C567791
P14207,MESH:D009436
P14207,MESH:D008106
P14207,MESH:D065626
P01100,MESH:D020244
P01100,MESH:D004195
P01100,MESH:D013375
P01100,MESH:D004827
P01100,MESH:D019969
P01100,MESH:D019970
P01100,MESH:D006973
P01100,MESH:D006528
P01100,MESH:D014277
P01100,MESH:D008106
P01100,MESH:D001651
P01100,MESH:D001171
P01100,MESH:D006948
P01100,MESH:D012640
P01100,MESH:D013226
P01100,MESH:D008175
P01100,MESH:D006470
P01100,MESH:D006930
P01100,MESH:D004715
P01100,MESH:C531617
P01100,MESH:D005357
P01100,MESH:D009765
P01100,MESH:D009422
P01100,MESH:D001930
P01100,MESH:D001008
P01100,MESH:D001943
P01100,MESH:D015427
P01100,MESH:D018883
P01100,MESH:D000077216
P01100,MESH:D002471
P53539,MESH:D006528
P53539,MESH:D003072
P53539,MESH:D001171
P53539,MESH:D004827
P53539,MESH:D007174
P53539,MESH:D011297
P53539,MESH:D004409
P53539,MESH:D008113
P53539,MESH:D008175
P53539,MESH:D009069
P53539,MESH:D019970
P15408,MESH:D008175
P15408,MESH:D005909
P15408,MESH:D001171
Q05932,MESH:D054198
Q05932,MESH:D008228
Q05932,MESH:D001172
Q05932,MESH:D015179
P25090,MESH:D003424
Q16595,MESH:D019954
Q16595,MESH:C565561
Q16595,MESH:D005621
P42685,MESH:D018149
P42345,MESH:D002583
P42345,MESH:D008654
P42345,MESH:D010188
P42345,MESH:D002292
P42345,MESH:D020522
P42345,MESH:D001943
P42345,MESH:D002289
P42345,MESH:D017379
P42345,MESH:D008207
P42345,MESH:D054218
P42345,MESH:D012559
P42345,MESH:D005909
P42345,MESH:D006973
P42345,MESH:D004700
P42345,MESH:D018288
P42345,MESH:D000075902
P42345,MESH:C537067
P42345,MESH:D000230
P42345,MESH:D003110
P42345,MESH:D011658
P42345,MESH:D020258
P42345,MESH:D054220
P42345,MESH:D006528
P42345,MESH:D010051
Q14331,MESH:C536391
Q92765,MESH:D010003
P01225,MESH:D007247
P01225,MESH:D007248
P01225,MESH:D014854
P01225,MESH:D009845
P01225,MESH:D000437
P01225,MESH:C537070
P01225,MESH:D007006
P01225,MESH:D000568
P01225,MESH:D005334
P23945,MESH:D016471
P23945,OMIM:233300
P23945,MESH:D011085
O00482,MESH:D000858
O00482,MESH:D065626
O00482,MESH:D050171
O00482,MESH:D007247
O00482,MESH:D018149
O00482,MESH:D056486
O00482,MESH:D010190
O00482,MESH:D006529
P02794,MESH:D003866
P02794,MESH:D011230
P02794,OMIM:615517
P02794,MESH:D007627
P02794,MESH:D009361
P02794,MESH:D005910
P02794,MESH:D019636
P02794,MESH:D003877
P02794,MESH:D000086002
P02794,MESH:D019190
P02792,MESH:D019189
P02792,OMIM:615604
P02792,MESH:D009765
P02792,MESH:D009361
P02792,MESH:D003866
P02792,MESH:C548080
P02792,MESH:D020271
P02792,MESH:C538137
P02792,MESH:D010003
P02792,MESH:D009362
P02792,MESH:D007627
Q13285,MESH:D004715
Q13285,MESH:D006061
Q13285,MESH:D000309
Q13285,MESH:D007248
Q13285,MESH:D023961
Q13285,MESH:D016649
Q13285,MESH:D058490
Q13285,OMIM:613957
Q13285,MESH:C567838
Q13285,MESH:D010051
P04066,MESH:D005645
P01350,MESH:D000230
P01350,MESH:D001471
P01350,MESH:D008175
P01350,MESH:D015427
P01350,MESH:D005767
P01350,MESH:D003110
P01350,MESH:D013274
P01350,MESH:D010437
P35637,MESH:D000690
P35637,MESH:C567699
P35637,OMIM:614782
P35637,MESH:D018208
Q10981,MESH:D017250
Q10981,MESH:D003424
Q10981,OMIM:612542
P22083,MESH:D013927
Q11130,MESH:D011085
Q06136,MESH:D008224
Q16570,MESH:D008288
O15117,MESH:C567487
O15117,MESH:D017449
P06241,MESH:D016411
P06241,MESH:D011658
P06241,MESH:D008106
P06241,MESH:D015459
P06241,MESH:D002375
P06241,MESH:D013274
Q14332,MESH:D003110
P09912,MESH:D003865
P09912,MESH:D000022
P09912,MESH:D007251
P35575,MESH:C538655
P35575,MESH:D008106
P35575,MESH:D005953
P11413,MESH:D000743
P11413,MESH:D005236
P11413,MESH:D058186
P11413,MESH:D006105
P11413,MESH:D010585
P11413,MESH:D006461
P11413,MESH:D005955
P11413,MESH:D008288
P11413,MESH:D003877
P11413,MESH:D000746
P11413,OMIM:300908
O43826,MESH:D008106
O43826,MESH:C562594
O43826,MESH:C562805
P0DTW1,MESH:D000230
P0DTW1,MESH:D010190
P12956,MESH:D004195
P12956,MESH:D000077192
P10253,MESH:D006009
P10253,MESH:D017379
P10253,MESH:D015433
P10253,MESH:D002312
P10253,MESH:D018754
Q13480,MESH:C565329
Q13480,MESH:D011085
Q9UBS5,MESH:D019970
Q9UBS5,MESH:D006948
Q9UBS5,MESH:D001321
Q9UBS5,MESH:D000437
P14867,MESH:D020329
P14867,MESH:C531617
P14867,MESH:D012640
P14867,OMIM:615744
P14867,MESH:D001259
P14867,MESH:D020190
P14867,MESH:D006501
P14867,MESH:D001321
P14867,MESH:D010048
P47869,MESH:D001008
P47869,MESH:D006556
P47869,MESH:D019970
P47869,MESH:D000437
P47869,MESH:D001321
P34903,MESH:D001321
P48169,MESH:D001259
P48169,MESH:D001321
P31644,MESH:D001321
P31644,MESH:C580205
P31644,MESH:D008569
P31644,MESH:D000067404
P31644,MESH:D012640
P31644,MESH:D000067877
Q16445,MESH:D020244
Q16445,MESH:D012559
P18505,MESH:D012128
P18505,MESH:D001321
P18505,MESH:D006501
P18505,OMIM:617153
P47870,MESH:D065886
P47870,MESH:D004827
P47870,MESH:D012559
P28472,MESH:D017204
P28472,MESH:D000067877
P28472,MESH:D065886
P28472,OMIM:617113
P28472,MESH:D019465
P28472,MESH:D004827
P28472,MESH:C580205
P28472,MESH:D001930
P28472,MESH:D004832
P28472,MESH:D001321
P28472,MESH:D007319
O14764,MESH:D006528
O14764,MESH:C562694
O14764,MESH:D012559
P18507,MESH:D006501
P18507,MESH:D003294
P18507,MESH:D019969
P18507,MESH:D000437
P18507,OMIM:607681
P18507,MESH:D019970
Q99928,MESH:D001930
Q99928,MESH:C580205
P28476,MESH:D020258
P28476,MESH:D008107
Q99259,MESH:D004409
Q99259,MESH:D001714
Q99259,MESH:D019970
Q99259,MESH:D003865
Q99259,MESH:D006966
Q99259,MESH:D012559
Q99259,MESH:D006973
Q99259,MESH:D001321
Q05329,MESH:D012640
Q05329,MESH:D003930
Q05329,MESH:D001714
Q05329,MESH:D012559
Q05329,MESH:D019970
Q05329,MESH:D003865
O14976,MESH:D010300
P54803,MESH:D007965
P54803,MESH:D008106
Q14376,MESH:D005693
Q00973,MESH:C536862
P51570,MESH:D005693
P51570,MESH:D002386
P47211,MESH:D003865
P34059,MESH:D009085
Q14435,MESH:D002114
Q14435,MESH:D011471
Q14435,MESH:D054559
Q14435,MESH:C566870
P07902,MESH:D005693
Q14353,MESH:D000592
Q14353,MESH:D008607
Q14353,MESH:C537622
Q14353,MESH:D012640
P17677,MESH:D013226
P17677,MESH:D003110
P04406,MESH:D020734
P04406,MESH:D054058
P04406,MESH:D010024
P04406,MESH:D000075902
P04406,MESH:D006528
P04406,MESH:D002294
P04406,MESH:D009062
P04406,MESH:D004195
P04406,MESH:D015179
P04406,MESH:D010003
P04406,MESH:D000077192
P04406,MESH:D000860
P04406,MESH:D004938
P41250,MESH:C563443
P41250,MESH:C537993
P22102,MESH:D001172
P22102,MESH:D000077192
P22102,MESH:D004195
P54826,MESH:D016142
O43903,MESH:D003528
O43903,MESH:D012468
Q14393,MESH:D013923
Q14393,MESH:D013927
Q14393,MESH:D012468
Q14393,MESH:D003928
Q14393,MESH:D058186
Q14393,MESH:D006332
Q14393,MESH:D003528
O95995,OMIM:616726
P15976,OMIM:300367
P15976,OMIM:300835
P15976,MESH:D013921
P15976,MESH:C564050
P15976,MESH:D009190
P15976,MESH:C566024
P15976,MESH:D004314
P23769,MESH:D066253
P23769,MESH:D058426
P23769,MESH:D055031
P23769,MESH:D008209
P23769,MESH:D015470
P23769,OMIM:614172
P23769,OMIM:614038
P23769,MESH:D001161
P23769,MESH:D019465
P23769,MESH:D018376
P23769,MESH:D002357
P23769,MESH:D014657
P23769,MESH:D009190
P23769,MESH:D054429
P23771,MESH:D006689
P23771,MESH:C535650
P23771,MESH:C537907
P23771,MESH:D008325
P23771,MESH:D007249
P23771,MESH:D015674
P23771,MESH:D015452
P23771,MESH:D001172
P23771,MESH:D015459
P23771,MESH:D002277
P23771,MESH:D007676
P23771,MESH:D009447
P43694,MESH:D006345
P43694,MESH:C538263
P43694,MESH:D020257
P43694,MESH:D013771
P43694,MESH:C562831
P43694,MESH:D006470
P43694,MESH:D064420
P43694,OMIM:615542
P43694,MESH:D065630
P43694,MESH:D006548
P43694,MESH:D006332
P43694,MESH:D015179
P43694,MESH:D001281
P43694,MESH:D004195
P43694,MESH:D000437
Q92908,OMIM:217095
Q92908,OMIM:600001
Q92908,OMIM:614475
Q92908,MESH:D013771
Q92908,MESH:D008175
Q92908,MESH:D006548
Q92908,MESH:C562831
Q92908,MESH:D006470
Q92908,MESH:D064420
Q92908,MESH:C564908
P50440,MESH:D006333
P50440,MESH:D002277
P50440,MESH:C567192
P50440,MESH:D015674
P50440,MESH:D005198
P50440,MESH:D008325
P50440,MESH:D017202
P50440,MESH:D009336
P50440,MESH:D007674
P04062,MESH:D010300
P04062,OMIM:168600
P04062,MESH:C565553
P04062,MESH:D020961
P04062,MESH:C564306
P04062,MESH:D020734
P04062,MESH:D005776
P04062,MESH:D006976
Q04446,MESH:C564878
Q04446,MESH:D006011
P32455,MESH:D007251
P32456,MESH:D017202
P32456,MESH:D008106
P52951,MESH:C531617
P02774,MESH:D012772
P02774,MESH:D001851
P02774,MESH:D014947
P02774,MESH:D006501
P02774,MESH:D056486
P02774,MESH:D006111
P02774,MESH:D058186
P02774,MESH:D008106
P02774,MESH:D064420
P02774,MESH:D001172
P02774,MESH:D009103
P02774,MESH:D008103
P02774,MESH:D012559
P02774,MESH:D008175
P02774,MESH:D017114
Q92947,MESH:C536833
P01275,MESH:D000855
P01275,MESH:D013616
P01275,MESH:D006943
P01275,MESH:D013035
P01275,MESH:D006973
P01275,MESH:D013610
P01275,MESH:D002375
P01275,MESH:D003924
P01275,MESH:D006946
P01275,MESH:D003110
P01275,MESH:D013651
P01275,MESH:D003248
P01275,MESH:D058739
P47871,MESH:C565662
P30793,MESH:C562656
P30793,MESH:D059352
P30793,MESH:C538007
P30793,MESH:D017202
P30793,MESH:D004421
P30793,MESH:D018476
P30793,MESH:D010146
P30793,MESH:D006973
P30793,MESH:D009127
P30047,MESH:D008106
P35557,MESH:D006943
P35557,MESH:D044903
P35557,MESH:D008106
P35557,MESH:C538374
P35557,MESH:C563425
P35557,MESH:D003924
P35557,MESH:C564219
P35557,MESH:D003921
Q14397,MESH:D003924
Q14397,MESH:D015228
Q02742,MESH:D011471
Q02742,MESH:D008106
Q8N0V5,OMIM:116700
P04001,MESH:C536238
P04001,OMIM:303800
P23434,MESH:D020158
P27539,OMIM:613854
P27539,MESH:D014188
P27539,MESH:D013771
P27539,MESH:D006330
P27539,MESH:D059446
P27539,MESH:D004310
Q9UK05,MESH:D006528
Q9UK05,OMIM:615506
Q9UK05,MESH:D013683
Q9UK05,MESH:D006976
O14793,MESH:D006333
O14793,OMIM:614160
O14793,MESH:C536106
O60383,MESH:D011085
P55107,MESH:D008654
P55107,MESH:D001943
P31150,OMIM:300849
P31150,MESH:D038901
P31150,MESH:C531617
P31150,MESH:D056486
P50395,MESH:D000077277
P39905,MESH:D004806
P39905,MESH:D005910
P39905,MESH:D006627
P39905,MESH:C536209
P39905,MESH:D009837
P39905,MESH:D006930
P39905,MESH:D013226
P39905,MESH:D019969
P39905,MESH:D005909
P39905,MESH:D010673
P14136,MESH:D010300
P14136,MESH:D004827
P14136,MESH:D020961
P14136,MESH:C531617
P14136,MESH:D005911
P14136,MESH:D009471
P14136,MESH:D016137
P14136,MESH:D000690
P14136,MESH:C537948
P14136,MESH:D004195
P14136,MESH:D014277
P14136,MESH:D006930
P14136,MESH:D010523
P14136,MESH:D009422
P14136,MESH:D038261
P55789,MESH:C567769
Q99684,MESH:C567748
Q99684,MESH:D015470
Q99684,MESH:C564320
Q99684,MESH:D020754
Q99684,MESH:C535650
Q06210,MESH:D020294
Q06210,MESH:D009765
Q06210,MESH:D009135
Q06210,MESH:C536090
P56159,MESH:D009437
P56159,MESH:D008106
P38435,MESH:C564741
P38435,MESH:D001778
P38435,MESH:D052878
P38435,MESH:C563654
P19440,MESH:D009203
P19440,MESH:D011471
P19440,MESH:D015674
P19440,MESH:D010518
P19440,MESH:D000437
P19440,MESH:D008325
P19440,MESH:D008107
P19440,MESH:C536836
P19440,MESH:D002277
P15291,MESH:C535753
P01241,MESH:C537404
P01241,MESH:D007333
P01241,MESH:D008325
P01241,MESH:D049912
P01241,MESH:D000172
P01241,MESH:D011086
P01241,MESH:D053099
P01241,MESH:D015430
P01241,MESH:C567564
P01241,MESH:C537505
P01241,MESH:C562704
P01241,MESH:D009765
P01241,MESH:D010911
P01242,MESH:D056730
P10912,MESH:D017202
P10912,MESH:C565805
P10912,MESH:D011471
P10912,OMIM:143890
P10912,MESH:D006528
P10912,MESH:D001321
P10912,MESH:D008106
P10912,MESH:D046150
Q92847,MESH:D004067
P27352,MESH:C563242
